language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
sout2728,-,-,-,t,-,-,-,S,-,-,-,-,i,-,-,-,-,-,-,-,-
nort2722,-,-,-,t,-,-,-,S,-,-,-,-,3,-,-,-,-,-,-,-,-
guiq1238,-,-,-,-,-,-,-,s,-,-,-,-,e,-,-,-,-,-,-,-,-
maru1249,-,-,-,-,-,-,-,s,-,-,-,-,E,-,-,-,-,7,-,-,-
pela1242,-,-,-,-,-,-,-,s,-,-,-,-,E,-,-,-,-,7,-,-,-
zhab1238,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,t,-,-,-
lash1243,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,t,-,-,-
nucl1310,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,t,-,-,-
acha1249,-,-,-,-,-,-,-,p,-,-,-,-,a,-,-,-,-,t,-,-,-
nusu1239,-,-,-,-,-,-,-,s,-,-,-,-,E,-,-,-,-,r,-,-,-
nusu1239,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-,-,-,-
youl1235,-,-,-,-,-,-,-,s,-,-,-,-,e,-,-,-,-,-,-,-,-
rawa1265,-,-,-,-,-,-,-,s,-,-,-,-,3,-,-,-,-,t,-,-,-
drun1238,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,t,-,-,-
ersu1241,-,-,-,-,-,-,-,s,-,-,-,-,3,-,-,-,-,-,-,-,-
lisu1250,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,t,-,-,-
pumi1242,-,-,-,t,h,3,-,s,-,-,-,-,E,-,-,-,-,-,-,-,-
pumi1242,-,-,-,n,-,3,-,s,-,-,-,-,E,-,-,-,-,-,-,-,-
shix1238,-,-,-,-,-,-,-,s,-,-,-,-,i,-,-,-,-,-,-,-,-
namu1246,-,-,-,-,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-,-,-
lich1241,-,-,-,k,-,-,-,h,-,-,-,-,o,-,-,-,-,-,-,-,-
naxi1245,-,-,-,k,-,-,-,h,-,-,-,-,o,-,-,-,-,-,-,-,-
khal1275,-,-,-,-,-,-,-,s,-,-,-,-,e,-,-,-,-,n,-,-,-
dumi1241,-,-,-,-,-,-,-,s,-,-,-,-,e,-,-,-,-,t,n,3,-
kulu1253,-,-,-,-,-,-,-,s,-,-,-,-,e,-,-,-,-,t,-,-,-
limb1266,-,-,-,-,-,-,-,s,-,-,-,-,E,-,p,m,a,7,-,-,-
yamp1242,-,-,-,-,-,-,-,s,-,-,-,-,e,-,-,-,-,d,-,-,-
sunw1242,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,i,k,-,-,-
lepc1244,-,-,-,-,-,-,-,s,-,-,-,-,o,-,-,-,-,t,-,-,-
dhim1246,-,-,-,-,-,-,-,s,-,-,-,-,e,-,-,-,-,7,-,-,-
chep1245,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,t,-,-,-
maga1261,-,-,-,-,-,-,-,s,-,-,-,-,3,-,-,-,-,t,-,-,-
kony1248,-,-,-,-,-,-,-,S,-,-,-,-,u,-,-,-,-,m,-,-,-
amdo1237,-,-,-,p,-,-,-,s,-,-,-,-,a,-,-,-,-,t,-,-,-
amdo1237,-,-,-,-,-,-,-,S,-,-,-,-,a,-,-,-,-,-,-,-,-
tibe1272,-,-,-,g,-,-,-,s,-,-,-,-,o,-,-,-,-,d,-,-,-
tibe1272,-,-,-,-,-,-,-,s,-,-,-,-,E,-,-,-,-,-,-,-,-
tibe1272,b,-,-,k,-,-,-,r,-,-,-,-,o,-,-,-,-,N,-,-,-
kham1282,-,-,-,-,-,-,-,s,-,-,-,-,E,-,-,-,-,7,-,-,-
kham1282,-,-,-,t,-,-,-,s,-,-,y,-,u,-,-,-,-,-,-,-,-
jire1238,-,-,-,-,-,-,-,s,-,-,-,-,e,-,-,-,-,t,-,-,-
sher1255,-,-,-,-,-,-,-,s,-,-,-,-,e,-,-,-,-,-,-,-,-
kaik1246,-,-,-,-,-,-,-,s,-,-,-,-,o,-,-,-,-,t,-,s,-
dakp1242,-,-,-,-,-,-,-,S,-,-,-,-,e,-,-,-,-,-,-,-,-
nucl1729,-,-,-,-,-,-,-,s,-,-,-,-,e,-,-,-,-,p,-,-,-
thak1245,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,i,-,-,-
guru1261,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,e,-,-,-
tagi1241,-,-,-,-,-,-,-,m,-,-,-,-,o,-,-,-,-,k,-,i,-
nyis1236,-,-,-,-,-,-,-,p,-,-,-,-,a,-,-,-,-,-,-,-,-
pada1257,-,-,-,-,-,-,-,m,o,-,k,-,a,-,-,-,-,-,-,-,-
bori1243,-,-,-,-,-,-,-,m,-,-,-,-,e,-,-,-,-,n,-,-,-
apat1240,-,-,-,-,-,-,-,m,-,-,-,-,e,-,-,-,-,N,-,-,-
tara1313,-,-,-,-,-,-,-,s,-,-,-,-,e,-,-,-,-,-,-,-,-
idum1241,-,-,-,-,-,-,-,m,-,-,-,-,u,-,-,-,-,-,-,-,-
quey1238,-,-,-,p,-,-,-,s,-,-,-,-,e,-,-,-,-,-,-,-,-
horp1239,-,-,-,-,-,-,-,s,-,-,h,-,E,-,-,-,-,-,-,-,-
sang1321,m,a,-,p,-,-,-,s,-,-,-,-,e,-,-,-,-,-,-,-,-
yimc1240,l,a,-,k,-,-,-,s,-,-,-,-,a,-,-,-,-,-,-,-,-
chon1286,-,-,-,t,-,e,p,s,-,-,-,-,e,-,-,-,-,t,-,-,-
mong1332,i,a,-,k,-,-,-,s,-,-,-,-,e,-,-,-,-,t,-,-,-
loth1237,-,-,-,-,-,-,-,s,-,-,-,-,a,t,h,-,a,t,-,-,-
poch1243,-,-,-,-,-,-,-,f,-,-,-,-,e,-,-,-,-,-,-,-,-
lush1249,-,-,-,t,-,-,-,h,-,-,-,-,a,-,-,-,-,t,-,-,-
hmar1241,-,-,-,t,-,-,-,h,-,-,-,-,a,-,-,-,-,t,-,-,-
haka1240,-,-,-,t,-,-,-,h,-,-,-,-,a,-,-,-,-,h,-,-,-
gang1266,-,-,-,t,-,-,-,h,-,-,-,-,a,-,-,-,-,t,-,-,-
tang1336,S,o,-,t,-,-,-,h,-,-,-,-,a,-,-,-,-,t,-,-,-
mani1292,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,t,-,-,-
maon1238,-,-,-,d,-,a,-,t,-,-,h,-,a,-,-,-,-,-,-,-,-
chok1243,-,-,-,d,-,o,-,k,-,-,h,r,i,-,-,-,-,-,-,-,-
reng1255,-,-,-,b,-,o,-,S,-,-,v,-,3,-,-,-,-,-,-,-,-
zeme1240,-,-,-,t,-,-,-,s,-,-,h,-,a,-,-,-,-,t,-,-,-
lian1251,-,-,-,k,-,a,m,s,-,-,-,-,a,-,-,-,-,d,-,-,-
mara1379,-,-,-,-,-,-,-,i,-,-,-,-,e,-,-,-,-,-,-,-,-
kach1280,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,t,-,-,-
noct1238,-,-,-,-,-,-,-,r,i,k,v,-,a,-,-,-,-,t,-,-,-
wanc1238,-,-,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,N,m,a,i
phom1236,-,-,-,-,-,-,-,Z,-,-,-,-,3,-,-,-,-,-,-,-,-
bodo1269,-,-,-,-,-,-,-,b,-,-,-,-,e,l,-,-,-,t,-,a,y
dima1251,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,t,h,a,i
garo1247,-,-,-,-,-,-,-,s,o,-,-,-,o,-,-,-,-,t,-,a,-
rabh1238,k,o,k,t,-,-,-,h,-,-,-,-,a,-,-,-,-,t,-,a,-
akha1245,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,i,-,-,-
miji1239,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,i,-,-,-
sher1257,-,-,-,-,-,-,-,o,-,-,d,-,o,-,-,-,-,-,-,-,-
bugu1246,-,-,-,-,-,-,-,u,-,-,-,-,a,-,-,-,-,-,-,-,-
manu1255,-,-,-,m,-,a,-,s,-,-,-,-,i,-,-,-,-,-,-,-,-
yint1235,-,-,-,m,-,a,-,S,-,-,-,-,E,-,-,-,-,-,-,-,-
