language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
tara1313,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-
idum1241,-,Z,-,-,y,-,-,-,i,-,-,-,-,-,-
quey1238,-,z,-,-,y,-,-,-,E,-,-,-,-,-,-
horp1239,-,r,-,-,g,-,-,-,3,-,-,-,-,-,-
sang1321,-,-,-,-,i,-,-,-,i,-,p,-,-,-,-
yimc1240,-,-,-,-,i,-,-,-,a,-,p,-,-,-,-
loth1237,-,-,-,-,i,-,-,-,i,-,p,-,-,-,-
poch1243,-,-,-,-,z,-,-,-,e,-,-,-,-,-,-
lush1249,-,-,-,-,-,-,-,-,-,-,m,-,u,-,t
hmar1241,-,-,-,-,-,-,-,-,i,-,m,-,u,-,-
haka1240,-,-,-,-,-,-,-,-,i,-,h,-,-,-,-
gang1266,-,-,-,-,-,-,-,-,i,p,m,-,u,-,-
tang1336,-,-,-,-,-,-,-,-,-,-,p,-,i,-,-
mani1292,-,-,-,-,t,-,-,-,u,-,m,-,-,-,-
mani1292,-,-,-,-,h,-,-,-,i,-,p,-,-,-,-
maon1238,i,d,-,-,Z,-,-,-,i,-,-,-,-,-,-
khez1235,-,-,-,-,z,-,-,-,3,-,-,-,-,-,-
chok1243,-,-,-,-,z,-,-,-,3,-,-,-,-,-,-
reng1255,-,d,-,-,Z,-,-,-,3,-,-,-,-,-,-
zeme1240,-,-,-,-,z,e,-,-,i,-,-,-,-,-,-
lian1251,-,-,-,-,Z,-,-,-,i,-,-,-,-,-,-
mara1379,-,-,-,-,Z,-,-,-,i,-,-,-,-,-,-
yinb1236,S,h,v,-,m,-,-,-,e,-,-,-,-,-,-
geko1235,-,-,-,-,m,-,-,-,i,-,-,-,-,-,-
paok1235,-,-,-,-,b,-,-,-,e,-,N,-,-,-,-
manu1255,-,h,a,-,m,-,-,-,u,-,-,-,-,-,-
yint1235,-,7,o,-,m,e,-,-,i,-,S,-,-,-,-
west2409,-,-,o,-,m,-,-,-,i,-,e,-,-,-,-
geba1237,s,h,o,7,m,-,-,-,i,-,-,-,-,-,-
sgaw1245,-,-,-,-,m,-,-,-,i,-,-,-,-,-,-
akha1245,-,-,-,-,Z,-,-,-,u,-,m,-,-,-,-
nort2732,-,n,-,-,y,-,-,-,i,-,e,-,-,-,-
mand1415,-,s,-,-,h,u,-,-,i,-,-,-,-,-,-
hakk1236,-,s,-,-,-,o,-,-,i,-,m,-,u,-,k
mind1253,-,k,-,-,h,o,-,-,u,-,N,-,-,-,-
