language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
kach1280,-,n,t,a,-,-,i,-,-,-
noct1238,-,a,r,-,-,-,a,-,-,-
wanc1238,-,-,h,a,-,-,y,-,a,-
wanc1238,-,-,-,i,-,-,i,-,a,-
phom1236,-,-,h,a,-,-,-,-,-,-
bodo1269,-,-,-,-,-,-,e,7,-,-
dima1251,-,-,-,-,-,-,e,b,o,-
garo1247,-,-,-,-,-,-,i,-,a,-
rabh1238,-,-,-,-,-,-,i,-,-,-
sher1257,-,-,t,-,h,-,i,-,-,-
bugu1246,-,-,h,i,h,-,i,-,-,-
naxi1245,-,-,t,S,h,-,3,-,-,-
namu1246,-,-,t,-,-,-,E,-,-,-
shix1238,-,-,-,-,h,-,E,-,-,-
ersu1241,-,-,t,-,h,-,E,-,-,-
lisu1250,-,-,t,-,h,-,e,-,-,-
sout2728,-,-,t,-,s,-,a,-,-,-
nort2722,-,-,t,-,s,-,a,-,-,-
guiq1238,-,-,t,-,-,-,i,-,-,-
maru1249,-,-,t,-,S,h,E,-,-,-
pela1242,-,-,t,-,S,h,3,-,-,-
zhab1238,-,-,-,-,x,y,i,-,-,-
lash1243,-,-,-,-,x,y,E,-,-,-
nucl1310,-,-,-,-,-,-,i,-,-,-
acha1249,-,-,-,-,x,a,i,-,-,-
nusu1239,-,-,-,-,S,-,i,-,-,-
nusu1239,-,-,-,-,x,-,u,-,o,-
youl1235,-,-,t,-,s,y,e,-,-,-
rawa1265,-,-,-,-,-,-,i,-,a,-
drun1238,-,-,-,-,-,-,Z,-,a,-
khal1275,-,-,t,-,-,-,E,-,-,-
dumi1241,-,-,t,-,-,-,o,-,m,-
kulu1253,-,-,k,-,-,-,3,-,-,-
limb1266,-,-,k,-,-,-,o,-,-,-
yamp1242,-,i,g,-,-,-,o,-,-,-
sunw1242,-,e,k,-,-,-,o,-,-,-
sunw1242,-,e,k,-,-,-,o,-,-,-
lepc1244,-,-,-,-,-,-,a,-,-,-
dhim1246,-,i,d,-,-,-,o,-,i,-
amdo1237,-,n,d,-,-,-,3,-,-,-
amdo1237,-,n,d,-,-,-,3,-,-,-
tibe1272,-,-,t,-,-,-,i,-,-,-
tibe1272,-,a,d,-,-,-,i,-,-,-
kham1282,7,e,d,-,-,-,e,-,-,-
jire1238,-,-,d,-,-,-,i,-,-,-
sher1255,-,-,d,-,-,-,i,-,-,-
kaik1246,-,-,-,-,-,-,o,-,n,-
dakp1242,7,u,t,-,h,-,i,-,-,-
guru1261,-,-,t,-,s,-,u,-,-,-
thak1245,-,-,t,-,s,-,u,-,-,-
chep1245,-,-,7,-,-,-,i,-,-,-
kony1248,-,-,Z,-,-,-,u,-,-,-
nyis1236,-,-,s,-,-,-,i,-,-,-
nisi1238,-,-,s,-,-,-,i,-,-,-
tagi1241,-,-,s,-,-,-,i,-,-,-
bori1243,-,-,S,-,-,-,i,-,-,-
apat1240,-,-,s,-,-,-,i,-,-,-
tara1313,-,-,-,-,-,-,e,-,-,-
idum1241,-,i,h,-,-,-,e,-,-,-
quey1238,-,-,t,-,S,-,i,-,-,-
horp1239,-,3,d,-,-,-,3,-,-,-
sang1321,-,-,h,-,-,-,i,-,-,-
yimc1240,-,-,h,-,-,-,a,-,-,-
loth1237,-,-,S,-,-,-,i,-,-,-
poch1243,-,-,h,-,-,-,a,-,-,-
lush1249,-,-,h,e,-,-,i,-,-,-
haka1240,-,-,h,i,h,-,i,-,-,-
gang1266,-,-,z,e,h,-,i,-,h,-
tang1336,-,-,h,-,-,-,i,-,-,-
mani1292,-,-,-,a,d,-,u,-,-,-
maon1238,-,-,h,i,h,-,i,-,-,-
khez1235,-,-,h,-,-,-,i,-,-,-
chok1243,-,-,h,i,h,-,i,-,-,-
reng1255,-,-,h,i,g,-,3,-,-,-
zeme1240,-,-,-,a,-,-,i,-,-,-
lian1251,-,-,h,a,-,-,i,-,-,-
yinb1236,-,-,z,-,y,-,o,-,-,-
geko1235,-,-,y,3,l,-,o,-,-,-
paok1235,-,-,z,-,y,-,o,-,-,-
manu1255,-,-,h,e,7,-,3,-,-,-
yint1235,-,-,7,E,n,-,3,-,-,-
west2409,-,-,-,i,-,-,e,-,-,-
geba1237,-,-,7,3,y,-,o,-,-,-
sgaw1245,-,-,7,3,w,-,e,7,i,-
akha1245,-,-,h,-,-,-,e,-,-,-
nort2732,-,-,k,a,-,-,i,-,-,-
mand1415,-,z,h,-,-,-,e,-,-,-
hakk1236,-,-,l,i,i,-,e,-,-,-
mind1253,-,t,s,i,-,-,e,-,i,k
