language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
molo1266,-,-,-,-,-,-,-,b,-,-,e,k,-,e,-,-,-,-
wuzl1236,-,-,-,-,-,-,a,v,-,-,e,h,-,e,-,-,-,-
vame1236,-,-,-,-,-,-,a,v,-,-,e,-,-,-,-,-,-,-
dugw1239,-,-,-,-,-,-,-,b,-,-,e,k,-,e,-,-,-,-
dugw1239,-,-,-,-,-,-,-,b,-,-,e,k,-,e,-,-,-,-
mere1246,-,-,-,-,-,-,-,b,-,-,e,k,-,e,-,-,-,-
mere1246,-,-,-,-,-,-,-,b,-,-,e,k,-,e,-,-,-,-
nort3047,-,-,-,-,-,-,-,b,-,-,e,k,-,e,-,-,-,-
mbuk1243,-,-,-,-,-,-,-,b,-,-,i,l,-,e,-,-,-,-
cuvo1236,-,-,-,-,-,-,-,b,-,-,e,l,-,e,-,y,-,-
buwa1243,-,-,-,-,-,m,o,v,-,-,-,-,-,o,-,-,-,-
gava1241,-,-,-,-,-,m,o,v,-,-,-,-,-,o,-,-,-,-
mbed1242,-,-,-,-,-,m,3,v,a,b,e,l,-,e,-,-,-,-
kamw1239,-,-,-,-,-,m,a,v,-,-,-,-,-,a,-,-,-,-
psik1239,-,-,-,-,-,m,a,v,-,-,-,-,-,a,-,-,-,-
suku1272,-,-,-,-,-,-,-,v,-,-,-,-,-,a,-,y,-,-
lama1288,-,-,-,-,-,-,-,v,-,-,3,d,-,a,-,-,-,-
lagw1237,g,u,l,i,e,m,a,z,-,-,-,-,-,e,-,-,-,-
mser1242,-,-,-,-,-,m,3,s,-,-,-,k,-,o,-,r,-,-
afad1236,-,-,-,-,-,n,-,-,-,-,-,g,-,a,-,r,u,-
mpad1242,-,-,-,-,-,n,-,-,-,-,-,g,w,a,-,r,u,-
malg1250,-,-,-,-,-,m,3,s,-,-,-,k,-,o,-,r,u,-
maje1243,-,-,-,-,-,d,3,w,-,-,-,-,-,e,-,-,-,-
mbar1260,L,u,-,-,-,m,o,7,-,-,-,-,-,a,f,-,-,-
mbar1260,-,-,-,-,-,g,-,-,-,-,-,-,-,i,-,z,a,-
mbar1260,-,-,-,-,-,m,-,-,-,-,-,-,-,a,y,l,u,N
bata1314,-,-,-,-,-,k,3,s,-,-,-,-,-,a,-,-,-,-
chad1249,s,i,-,-,-,r,i,y,-,-,-,-,-,e,-,-,-,-
