language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
muya1243,k,w,e,-,-,n,-,y,-,-,-,e,-,r,-,-,-,-
mere1246,-,b,e,r,e,m,3,g,3,s,k,3,-,l,-,-,e,f
cuvo1236,-,y,-,-,-,-,-,-,-,-,-,3,-,r,-,-,a,-
buwa1243,-,-,-,-,-,N,-,g,-,-,-,e,-,l,-,-,e,-
gava1241,-,-,-,-,-,N,-,g,-,-,-,o,-,l,-,-,e,-
mbed1242,-,-,-,-,-,N,-,g,-,-,-,e,-,l,-,-,e,-
kamw1239,-,-,-,-,-,-,-,T,-,-,-,e,-,r,i,b,i,-
lagw1237,-,-,-,-,-,-,-,k,-,-,-,a,d,r,-,-,a,-
mser1242,-,h,e,-,-,n,-,k,-,-,-,-,-,7,-,-,i,-
mpad1242,-,-,-,-,-,n,-,k,-,-,7,e,-,-,-,-,i,-
mpad1242,-,-,-,-,-,m,-,b,-,-,-,a,l,y,-,-,i,-
malg1250,-,-,-,-,-,n,-,k,-,-,-,a,-,-,-,-,i,-
