language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
molo1266,-,-,-,-,-,h,-,-,3,-,-,r,g,-,-,o,v,-,-
molo1266,-,-,-,-,-,k,-,-,3,-,-,r,k,a,d,a,w,-,-
muya1243,-,-,-,-,-,v,-,-,i,-,-,r,-,-,-,i,-,-,-
wuzl1236,-,-,-,-,-,v,-,-,3,-,-,r,-,-,-,a,y,-,-
vame1236,-,-,a,-,-,w,-,-,-,-,-,y,-,-,-,e,k,-,-
dugw1239,-,-,-,-,-,b,-,-,3,-,-,r,-,-,-,e,-,-,-
dugw1239,-,-,-,-,-,b,-,-,3,-,-,r,-,-,-,e,-,-,-
mere1246,-,-,-,-,-,b,-,-,3,-,-,r,-,-,-,e,-,-,-
mere1246,-,-,-,-,-,b,-,-,3,-,-,r,-,-,-,e,-,-,-
nort3047,-,-,-,-,-,-,-,-,a,-,-,l,-,-,-,o,f,-,-
mbuk1243,-,-,-,-,-,v,-,-,3,-,-,y,-,-,-,e,-,-,-
cuvo1236,-,-,-,-,-,l,-,-,e,-,-,l,-,-,-,e,k,-,-
cuvo1236,-,-,-,-,-,d,-,-,u,-,-,w,-,-,-,a,k,-,-
mofu1248,-,-,-,-,-,d,-,-,3,-,-,w,-,-,-,a,k,-,-
buwa1243,-,-,-,-,-,g,-,-,3,-,-,m,-,-,-,e,L,-,-
gava1241,-,-,-,-,-,g,-,-,i,-,-,m,-,-,-,i,L,-,-
mbed1242,-,-,-,-,-,z,-,-,3,-,-,r,g,-,-,a,d,a,N
bald1241,-,-,-,-,-,m,a,t,a,-,-,L,-,-,-,a,y,-,-
kamw1239,-,-,-,-,-,v,-,-,a,-,-,v,-,-,-,a,-,-,-
suku1272,-,-,-,-,-,S,-,-,-,-,-,w,-,-,-,i,-,-,-
lama1288,-,-,-,-,-,v,-,-,d,-,-,z,-,-,-,e,-,-,-
lagw1237,-,-,-,w,a,g,-,-,a,-,-,l,-,-,-,a,-,-,-
mser1242,-,-,-,w,a,g,-,-,a,-,-,l,-,-,-,a,-,-,-
afad1236,-,-,-,-,-,f,-,-,3,-,-,l,-,-,-,i,-,-,-
mpad1242,-,-,-,-,-,f,-,-,-,-,-,l,-,-,-,i,-,-,-
malg1250,-,-,-,-,-,f,-,-,-,-,-,l,-,-,-,i,-,-,-
maje1243,-,-,-,w,a,g,-,-,a,-,-,l,-,-,-,a,-,-,-
mbar1260,-,-,-,-,-,f,-,-,-,-,-,r,-,-,-,e,-,-,-
marg1266,n,d,u,w,a,m,-,-,-,-,-,-,-,-,-,a,-,-,-
bata1314,-,-,-,-,-,b,-,-,u,-,-,r,-,a,m,e,-,-,-
sout3051,-,-,-,-,-,k,-,-,i,y,o,p,-,-,-,o,-,-,-
chad1249,-,-,-,-,-,b,-,-,u,-,-,b,-,-,-,a,-,-,-
