language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
kamw1239,-,-,-,-,-,-,v,i,-,d,-,-,z,o,-,-,-,-,-
nyim1251,k,u,L,i,-,m,b,i,-,r,-,-,-,i,-,m,-,-,-
molo1266,-,-,-,-,-,m,-,a,-,b,-,-,-,a,-,f,-,-,-
molo1266,-,-,-,-,-,m,-,e,n,d,-,-,-,e,-,l,-,-,-
muya1243,-,-,-,e,-,m,b,3,-,z,-,-,-,e,-,y,-,-,-
wuzl1236,-,-,-,-,-,m,-,a,-,d,a,-,m,a,-,-,-,-,-
dugw1239,-,w,-,i,y,m,-,3,-,T,3,-,v,e,-,y,h,a,y
mere1246,-,-,-,-,-,s,-,e,r,d,u,g,w,e,-,l,-,e,-
mbuk1243,-,-,-,-,-,d,-,i,n,d,-,-,-,e,-,z,-,-,-
mbuk1243,-,-,-,-,-,-,-,-,-,g,-,-,-,3,m,t,-,a,-
mbuk1243,-,-,-,-,-,m,-,e,n,g,-,-,-,e,-,L,-,e,-
lagw1237,-,-,-,a,-,b,-,u,-,b,-,-,-,a,-,-,-,-,-
mser1242,-,-,-,-,-,p,-,u,-,b,-,-,-,u,-,-,-,-,-
afad1236,-,-,-,-,-,b,-,3,-,b,-,-,-,o,-,-,-,-,-
mpad1242,-,-,-,-,-,b,-,u,-,b,-,-,-,u,-,-,-,-,-
malg1250,-,-,-,m,-,b,-,a,-,b,-,-,-,3,-,-,-,-,-
chad1249,-,-,-,-,-,h,-,a,-,T,-,-,-,a,-,r,-,a,y
