language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
molo1266,-,-,-,-,-,-,-,k,-,3,-,-,-,r,-,a,m,b,a,-,-
muya1243,-,-,-,-,-,-,-,k,-,u,-,-,-,r,-,-,m,b,u,-,-
vame1236,b,i,b,i,d,Z,3,g,-,3,-,-,-,r,-,e,k,-,-,-,-
dugw1239,-,-,-,-,-,-,-,g,-,3,-,-,-,d,-,a,m,-,-,-,-
mere1246,-,-,-,-,-,-,-,g,-,3,-,-,-,d,-,a,m,-,-,-,-
nort3047,-,-,-,-,-,-,-,h,-,u,-,-,-,r,-,o,m,-,-,-,-
mbuk1243,-,-,-,-,-,-,-,g,-,3,-,-,-,d,-,a,m,-,-,-,-
cuvo1236,-,-,-,-,-,-,-,g,-,3,-,-,-,d,-,a,m,-,-,-,-
mofu1248,-,-,-,-,-,-,-,g,-,3,-,-,-,d,-,e,m,-,-,-,-
buwa1243,-,-,-,-,-,-,-,h,-,u,-,-,-,z,-,o,m,-,-,-,-
gava1241,-,-,-,-,-,-,-,h,-,u,-,-,-,z,-,3,m,-,-,-,-
mbed1242,-,-,-,-,-,-,-,h,-,u,-,-,-,z,-,u,m,-,-,-,-
bald1241,-,-,-,-,-,-,-,h,-,u,-,-,-,r,-,u,m,-,-,-,-
kamw1239,-,-,-,-,-,-,-,k,-,3,-,-,-,l,-,3,m,-,3,n,g
suku1272,-,-,-,-,-,-,-,k,-,3,-,-,-,l,-,u,m,-,-,-,-
mafa1239,-,-,-,-,-,-,-,k,-,3,-,-,-,r,d,a,m,-,-,-,-
lagw1237,m,3,-,-,-,-,-,d,-,3,-,-,-,g,-,e,-,-,-,-,-
mser1242,m,3,-,-,-,-,-,r,-,-,-,-,-,g,-,e,-,-,-,-,-
afad1236,-,-,-,-,-,-,-,l,-,i,-,-,-,g,-,o,-,-,-,-,-
mpad1242,-,-,-,-,-,-,-,l,-,i,-,-,-,g,-,3,-,-,-,-,-
malg1250,-,-,-,-,-,-,-,l,-,i,-,-,-,g,-,3,-,-,-,-,-
masl1241,-,-,-,-,-,-,-,l,-,i,-,-,s,7,-,i,-,-,-,-,-
budu1265,-,-,-,-,-,-,-,l,-,i,-,-,-,g,-,3,-,-,-,-,-
maje1243,-,-,-,-,-,-,-,l,-,i,-,-,-,g,-,e,-,-,-,-,-
mbar1260,-,-,-,-,-,-,-,h,-,u,-,-,-,r,-,u,m,-,-,-,-
marg1265,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,3,m,-,-,-,-
marg1266,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,3,m,-,-,-,-
bata1314,-,-,-,-,-,-,-,g,-,i,-,-,-,l,-,3,n,g,e,-,-
gida1247,-,-,-,-,-,-,-,-,-,a,n,g,-,L,-,e,-,-,-,-,-
shar1249,-,-,-,-,-,-,-,b,y,a,-,b,3,r,-,3,-,-,-,-,-
musg1254,-,-,-,-,-,-,-,b,-,a,m,b,-,r,-,a,m,-,-,-,-
