language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
kamw1239,-,-,-,-,-,k,3,t,-,s,w,a,k,3,t,s,w,-,-,a
nyim1251,-,-,-,-,-,k,u,l,-,-,-,a,r,i,-,-,-,-,-,-
molo1266,-,-,-,-,-,-,e,-,-,-,-,-,t,e,-,-,w,-,-,-
muya1243,-,-,-,-,-,-,e,-,-,-,-,-,t,3,-,-,w,e,t,3
dugw1239,-,-,-,p,a,m,-,b,-,-,-,a,-,-,-,-,-,-,-,-
mere1246,-,-,-,-,-,m,e,v,-,-,-,e,t,e,-,-,w,-,-,-
gemz1238,-,-,-,-,-,m,a,g,u,y,-,e,r,-,-,-,-,-,-,-
nort3047,-,-,-,-,-,-,a,-,-,L,-,a,-,-,-,-,m,-,-,-
cuvo1236,-,-,-,-,-,m,a,f,-,-,-,a,t,a,-,-,k,-,-,-
buwa1243,-,-,-,-,-,m,o,L,-,-,-,o,r,o,-,-,w,-,-,-
gava1241,-,-,-,-,-,m,o,L,-,-,-,o,r,o,-,-,w,-,-,-
mbed1242,-,-,-,-,-,m,a,L,-,-,-,a,r,a,-,-,w,-,-,-
kanu1281,-,-,-,d,a,m,-,g,-,-,-,a,-,-,-,-,-,-,-,-
lagw1237,-,-,-,s,-,m,a,l,-,-,-,i,l,i,-,-,-,-,-,-
afad1236,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,w,-,-,-
mpad1242,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,w,-,-,-
malg1250,m,u,k,7,-,-,3,l,-,-,-,a,-,i,-,-,-,-,-,-
bata1314,-,-,-,-,-,k,a,l,-,-,k,a,t,o,-,-,-,-,-,-
