language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
kamw1239,-,-,-,t,-,-,S,-,-,-,a,k,-,-,a,-,m,-,-,-,-,-,e,-,-,-
suku1272,-,-,-,-,-,-,T,-,-,-,a,k,-,-,a,-,m,-,-,-,-,-,-,-,-,-
nyim1251,-,-,-,-,-,-,s,u,n,g,a,k,h,l,u,-,m,-,-,-,-,-,-,-,-,-
molo1266,-,d,3,b,a,-,s,-,-,-,-,-,-,-,u,-,b,-,-,-,-,-,o,-,-,-
molo1266,-,g,3,g,-,-,-,-,-,-,-,-,-,-,e,-,m,-,-,-,-,-,e,-,-,-
muya1243,-,-,-,b,u,-,s,-,-,-,-,k,-,-,u,-,m,-,-,-,-,-,-,-,-,-
vame1236,-,-,-,m,3,-,t,i,t,-,i,g,-,-,e,-,n,-,-,-,-,-,-,-,-,-
dugw1239,-,-,-,m,3,-,z,-,-,-,u,g,-,-,u,-,m,-,-,-,-,-,e,-,y,-
mere1246,-,-,-,m,a,-,z,-,-,-,u,g,-,-,u,-,m,-,-,-,-,-,a,-,t,-
gemz1238,-,-,-,m,a,-,z,-,-,-,u,g,-,-,u,-,m,-,-,-,-,-,o,-,t,-
mbuk1243,-,-,-,m,3,-,-,-,-,-,-,g,-,-,3,l,m,-,-,-,-,-,a,-,y,-
mbuk1243,-,-,-,m,3,-,l,-,-,-,-,g,-,-,u,-,m,-,-,-,-,-,a,-,y,-
nort3047,-,-,-,m,3,n,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,n,-
cuvo1236,-,-,-,m,a,-,s,-,-,-,a,h,-,w,a,-,m,-,-,-,-,-,a,-,-,-
buwa1243,-,-,-,b,3,-,z,-,-,-,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-
gava1241,-,-,-,-,-,-,s,-,-,-,-,k,-,-,o,-,m,-,-,-,-,-,o,-,-,-
mbed1242,-,-,-,m,u,-,s,-,-,-,-,-,-,-,u,-,m,-,-,b,-,-,a,-,-,-
kanu1281,-,-,-,n,-,-,-,-,-,-,-,g,-,-,u,-,m,-,-,-,-,-,i,-,-,-
lagw1237,-,-,-,-,-,-,-,-,-,-,-,g,-,-,a,-,-,-,-,d,a,g,a,-,-,-
mser1242,-,-,-,-,-,-,-,-,-,-,-,k,-,-,u,-,m,-,u,t,-,-,u,-,-,-
afad1236,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,b,3,r,-,-,o,l,g,a
mpad1242,-,-,-,-,-,-,-,-,-,-,-,k,-,-,u,-,m,-,-,d,-,-,u,-,-,-
malg1250,-,-,-,-,-,-,-,-,-,-,-,g,-,b,3,-,m,-,-,d,-,-,3,-,-,-
chad1249,-,-,-,-,-,-,-,-,-,-,-,h,-,-,a,-,n,-,-,-,-,-,a,-,k,-
maje1243,-,-,-,3,-,-,-,-,-,-,-,N,-,b,3,z,m,-,-,-,-,-,a,-,-,-
marg1266,-,-,-,-,-,-,d,-,-,-,-,-,-,-,3,-,m,-,-,-,-,-,a,-,-,-
bata1314,n,g,-,b,3,-,-,-,-,-,-,k,-,-,3,-,m,-,-,t,-,-,o,-,-,-
gaan1243,-,-,-,b,a,-,-,-,-,-,-,h,-,l,a,-,m,-,n,d,-,-,a,-,-,-
fula1264,-,-,-,w,a,-,-,-,-,-,-,k,-,-,u,-,-,-,-,d,-,-,e,-,-,-
