language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
molo1266,-,-,d,-,o,-,-,-,-,-,-,k,-,-,a,y
molo1266,-,-,d,-,o,-,-,-,-,-,-,k,-,-,-,-
muya1243,-,-,n,y,i,-,-,-,-,-,-,-,-,-,-,-
wuzl1236,n,-,z,-,a,-,-,-,-,-,-,r,-,-,o,-
wuzl1236,n,-,z,-,i,-,-,-,-,-,-,-,-,-,-,-
dugw1239,m,3,d,-,u,-,-,-,-,-,-,k,-,w,e,y
nort3047,-,-,d,-,u,-,-,-,-,-,-,k,a,w,a,-
mbuk1243,-,-,d,-,u,-,-,-,-,-,-,k,-,w,e,y
mbuk1243,-,-,d,-,3,-,-,-,-,-,-,-,-,L,e,-
cuvo1236,-,-,w,-,u,-,-,-,-,s,a,k,-,-,a,-
buwa1243,g,-,w,-,o,-,-,-,-,-,-,r,-,-,-,-
buwa1243,-,-,v,-,o,-,-,-,-,-,-,N,-,-,-,-
gava1241,-,-,v,-,o,-,-,-,-,-,-,N,-,-,-,-
gava1241,-,-,t,-,o,-,-,-,-,-,-,-,-,-,-,-
mbed1242,k,3,h,-,o,-,-,-,-,s,a,h,-,-,a,-
kamw1239,-,-,w,-,u,r,i,k,3,s,i,k,-,-,o,-
psik1239,k,-,w,-,a,n,-,-,-,s,3,x,3,v,3,-
lagw1237,-,-,l,-,o,-,-,-,-,-,-,-,-,w,u,n
mser1242,-,-,l,-,o,-,-,-,-,-,-,-,-,-,-,-
mpad1242,-,-,k,-,a,-,-,-,-,-,-,-,-,h,o,-
malg1250,-,-,l,-,u,-,-,-,-,-,-,-,-,w,u,n
bata1314,-,-,z,-,3,-,-,-,-,-,-,-,-,-,-,-
