language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
molo1266,-,-,-,-,-,t,-,-,-,-,o,k,o,m
muya1243,-,-,p,3,-,l,-,-,-,-,o,d,-,-
muya1243,-,-,m,o,-,z,-,-,-,-,o,h,-,-
mbuk1243,-,-,d,u,-,b,-,-,-,-,o,k,-,-
mbuk1243,-,-,l,-,-,-,-,-,-,-,a,r,-,-
mbuk1243,-,-,b,u,-,b,-,-,-,-,o,k,-,-
mbuk1243,p,3,k,3,-,r,-,-,-,-,a,d,-,-
mbuk1243,-,-,l,a,-,g,-,-,-,-,a,d,-,-
mbuk1243,-,-,y,a,-,m,-,-,-,-,a,-,-,-
mofu1248,-,-,-,a,N,g,-,-,-,w,a,-,-,-
kamw1239,-,-,p,3,-,l,y,i,b,w,a,-,-,-
psik1239,-,-,L,3,-,r,-,-,-,-,a,-,-,-
