language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
muya1243,-,-,z,3,v,o,-,-,-,-,-,-,-,-,-,-,-,-
dugw1239,-,-,z,3,v,a,-,-,-,-,-,-,-,-,-,-,-,-
mere1246,-,-,g,a,d,a,-,-,-,-,-,-,-,-,-,-,-,m
nort3047,-,-,z,u,v,a,n,g,i,y,i,k,i,l,-,-,e,f
cuvo1236,-,-,d,u,w,e,N,t,a,y,-,-,3,r,-,-,a,-
buwa1243,-,-,k,u,s,e,-,-,-,-,-,-,-,d,-,-,-,-
gava1241,-,-,k,u,S,o,-,-,-,-,-,-,-,-,-,-,-,-
kamw1239,-,-,y,i,w,a,-,-,-,-,-,-,-,r,-,-,e,-
suku1272,-,-,l,i,-,-,-,-,-,-,-,-,-,t,-,-,a,k
lagw1237,-,-,b,-,-,a,-,-,-,-,-,-,-,l,-,-,e,-
mser1242,-,-,k,-,-,u,-,-,-,-,-,-,-,l,-,-,e,-
mpad1242,-,-,b,-,-,3,-,-,-,-,-,-,-,r,-,y,i,-
mpad1242,-,-,d,-,-,a,-,-,-,-,-,-,-,g,-,-,a,-
mpad1242,-,-,z,-,-,a,-,-,-,-,-,-,-,r,-,-,i,-
mpad1242,m,3,s,-,k,o,n,-,-,-,-,-,-,d,-,-,i,-
malg1250,-,-,p,-,-,a,-,-,-,-,-,-,-,s,-,-,a,-
budu1265,-,-,b,-,-,3,-,-,-,-,-,-,-,r,3,k,i,-
mbar1260,-,-,g,-,-,o,-,-,-,-,-,-,-,s,-,-,-,-
marg1265,-,-,l,i,t,a,-,-,-,-,-,-,-,g,-,-,3,-
