language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
kamw1239,-,-,-,-,-,-,-,-,-,d,a,g,o,m,a,-
suku1272,-,-,-,-,-,-,-,-,-,n,a,-,-,f,-,-
gemz1238,-,-,-,-,-,-,m,a,-,l,a,-,-,m,a,r
mbuk1243,-,-,-,-,-,-,m,3,-,r,a,-,-,k,-,-
mbuk1243,-,-,-,-,-,-,m,3,-,r,a,-,-,n,-,-
mbar1260,-,-,-,-,-,-,m,i,7,d,e,-,-,m,-,-
budu1265,-,-,-,T,-,-,-,-,-,-,i,-,-,r,i,-
budu1265,-,-,-,T,-,-,-,-,-,-,i,-,-,r,i,-
kanu1281,-,-,-,y,-,-,-,a,-,-,a,-,-,n,a,-
afad1236,w,u,l,s,-,3,m,a,-,d,3,-,-,n,e,-
afad1236,w,u,l,s,-,3,m,a,-,d,3,-,-,n,e,-
mpad1242,-,-,-,s,-,3,m,a,-,d,a,-,-,n,-,-
mpad1242,-,-,-,s,-,3,m,a,-,-,-,-,-,n,e,-
malg1250,w,u,-,l,i,a,m,a,-,-,-,-,-,n,e,-
malg1250,w,u,-,l,i,a,m,a,-,d,a,-,-,n,-,-
marg1266,-,-,-,z,-,a,m,-,-,-,-,-,-,-,-,-
