language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
molo1266,-,-,-,-,-,k,-,-,o,-,-,l,a,b,a,-,-
muya1243,-,-,-,-,-,k,-,-,o,-,-,l,o,b,u,-,-
vame1236,-,-,-,-,-,k,w,-,a,-,-,l,a,b,a,-,-
dugw1239,-,-,-,-,-,k,w,-,a,-,-,l,a,b,a,-,-
nort3047,-,-,-,-,-,g,-,-,o,-,-,y,o,g,o,d,-
mbuk1243,-,-,d,u,n,g,-,-,u,-,-,L,o,k,-,-,-
cuvo1236,-,-,-,-,-,k,w,-,a,-,-,l,a,b,a,-,-
buwa1243,-,-,-,-,-,y,-,-,o,N,w,y,o,N,-,w,-
buwa1243,-,-,-,-,-,g,-,-,o,-,-,y,o,k,-,-,-
mbed1242,-,-,-,-,N,g,-,-,u,-,-,f,a,-,-,-,-
kamw1239,g,a,t,3,-,k,u,n,o,-,-,l,a,s,a,r,o
lagw1237,-,-,-,-,-,g,-,-,a,-,-,z,a,z,a,-,-
mser1242,-,-,-,-,-,g,-,-,a,-,-,z,a,z,a,-,-
mpad1242,n,-,-,-,-,g,-,-,a,-,-,z,-,-,a,-,-
malg1250,m,u,t,3,-,g,-,-,a,-,-,l,-,-,-,-,-
maje1243,-,-,-,-,-,g,-,-,a,-,-,z,a,z,a,-,-
chad1249,-,-,-,-,-,g,-,-,a,-,-,z,a,z,-,-,-
