language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
molo1266,-,-,z,-,-,-,-,-,-,o,-,-,-,-,m,-,-,-
muya1243,-,-,n,-,-,-,-,-,-,3,-,-,-,-,-,-,-,k
muya1243,-,-,t,-,-,-,-,-,-,i,-,-,-,-,m,-,e,y
muya1243,-,-,L,-,-,-,-,-,-,3,-,-,-,-,p,-,o,y
muya1243,-,-,h,-,-,-,-,-,-,3,-,-,-,-,p,-,3,d
muya1243,-,-,n,-,-,-,y,-,-,e,-,-,k,e,L,-,e,y
muya1243,-,-,m,-,-,-,-,-,-,3,-,-,-,-,-,-,-,h
muya1243,-,-,d,-,-,-,-,-,-,3,-,-,r,-,d,-,o,y
wuzl1236,-,-,p,-,-,-,-,-,-,a,-,-,-,-,-,-,-,d
wuzl1236,-,-,h,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s
wuzl1236,n,-,d,-,-,-,-,-,-,a,-,-,-,-,-,-,-,y
vame1236,-,-,f,-,3,-,l,-,-,3,-,-,-,-,m,-,-,-
vame1236,-,-,p,-,i,-,y,-,-,a,-,-,-,-,-,-,-,-
dugw1239,-,-,m,-,a,n,d,-,-,a,-,-,-,-,-,-,-,y
mere1246,-,-,-,-,-,n,d,a,w,a,-,-,-,-,-,-,-,y
nort3047,z,u,m,-,a,-,-,-,g,o,-,-,-,-,-,-,-,d
mbuk1243,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,T
mbuk1243,-,-,p,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
mbuk1243,m,3,m,-,-,-,-,-,-,o,-,-,-,-,-,-,-,k
mbuk1243,-,-,m,b,a,-,l,-,-,a,-,-,-,-,-,-,-,y
cuvo1236,-,-,-,-,-,n,d,-,-,a,-,-,-,-,-,-,-,-
buwa1243,-,-,z,-,-,-,-,-,-,o,-,-,-,-,m,-,-,-
gava1241,-,-,z,-,-,-,-,-,-,3,-,-,-,-,m,-,-,-
mbed1242,-,-,z,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-
bald1241,-,-,z,-,-,-,-,-,-,i,-,-,-,-,m,-,i,7
kamw1239,-,-,z,-,-,-,-,-,-,i,-,-,-,-,m,-,o,-
psik1239,-,-,z,-,-,-,-,-,-,3,-,-,-,-,m,-,3,-
lama1288,-,-,z,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
mafa1239,n,-,d,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
lagw1237,-,-,z,-,-,-,-,-,-,3,-,-,-,-,m,w,u,n
mser1242,-,-,y,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-
afad1236,-,-,s,-,-,-,-,-,-,3,-,-,-,-,m,-,-,-
mpad1242,-,-,h,-,-,-,-,-,-,3,n,a,t,a,m,-,-,-
mpad1242,-,-,s,-,-,-,-,-,-,3,-,-,-,-,m,-,-,-
malg1250,-,-,t,-,a,g,-,-,-,3,-,-,d,3,w,-,a,-
budu1265,-,-,k,-,-,-,-,-,-,3,-,-,l,a,m,-,-,-
mbar1260,-,-,z,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-
bata1314,-,-,s,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-
