language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
vame1236,-,-,-,-,m,a,N,g,-,u,r,d,a,k,-,-,-
dugw1239,-,-,-,-,-,a,-,v,-,-,-,-,a,y,-,-,-
mere1246,-,-,-,-,-,-,-,v,-,-,-,-,3,y,-,-,-
nort3047,-,-,-,-,m,u,-,7,-,-,-,-,o,L,-,-,-
mbuk1243,-,-,-,-,-,a,-,v,-,-,-,-,a,y,-,-,-
cuvo1236,-,-,-,-,-,-,-,v,-,-,-,-,a,y,-,-,-
mbed1242,-,-,-,-,d,a,m,b,-,-,-,-,u,L,-,-,-
lagw1237,-,-,-,-,-,-,-,m,b,i,g,-,o,-,-,-,-
mser1242,-,-,-,-,S,a,-,m,-,-,-,-,a,m,-,-,-
afad1236,-,-,-,-,S,a,-,m,-,-,-,-,a,m,-,-,-
mpad1242,-,-,-,-,s,a,-,g,-,-,-,-,a,d,-,3,-
malg1250,-,-,-,-,S,a,-,m,-,-,-,-,a,m,-,-,-
budu1265,-,-,-,-,-,-,-,b,-,-,-,-,a,m,b,u,s
bata1314,-,-,-,-,-,-,-,b,-,-,-,-,a,w,-,e,-
chad1249,-,-,-,-,T,a,-,m,-,-,-,-,a,n,-,-,-
gaan1243,n,d,i,r,t,a,-,-,-,-,-,-,-,-,-,-,-
