language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
vame1236,-,a,t,3,n,d,a,y,e,n,e,d,e,-,-,-,-,-
dugw1239,m,a,h,w,-,-,-,-,-,-,-,-,a,d,-,-,-,-
mere1246,-,-,h,u,-,d,e,y,-,-,-,-,e,-,-,-,-,-
mere1246,-,-,-,-,-,d,3,m,-,-,-,-,a,-,-,-,-,-
nort3047,-,-,h,u,-,r,u,n,-,-,-,-,g,-,-,-,-,-
mbuk1243,-,-,-,i,n,d,-,-,-,-,-,-,e,-,-,-,-,-
mbuk1243,-,-,w,u,-,n,-,-,-,-,-,-,a,-,-,-,-,-
mbuk1243,-,-,-,u,-,d,-,-,-,-,-,-,a,-,-,-,-,-
cuvo1236,d,a,h,u,-,d,i,y,-,-,-,-,a,-,-,-,-,-
buwa1243,-,-,N,-,-,-,-,m,-,-,-,-,o,-,-,-,-,-
gava1241,-,-,-,-,-,-,-,m,-,-,-,-,3,n,-,-,-,-
mbed1242,-,-,k,a,r,d,3,m,-,-,-,-,3,N,-,-,-,-
kamw1239,-,-,-,-,-,-,-,m,-,-,-,b,o,-,-,-,-,-
suku1272,-,-,-,-,-,-,-,m,-,-,-,b,3,-,-,-,-,-
lagw1237,-,-,n,a,n,g,-,-,-,-,-,-,u,l,-,-,-,-
mser1242,d,a,l,a,n,g,-,-,-,-,-,-,u,n,-,-,-,-
afad1236,-,-,-,-,-,d,a,b,-,-,-,r,a,-,-,-,-,-
mpad1242,-,-,-,-,n,g,-,w,-,-,-,-,3,n,-,-,-,-
mpad1242,-,-,-,-,n,g,-,w,-,-,-,-,3,n,-,-,-,-
malg1250,-,-,-,a,m,g,-,b,-,-,-,-,3,n,n,a,h,a
budu1265,-,-,-,-,n,g,-,u,-,-,-,-,3,n,-,-,-,-
maje1243,-,-,-,-,-,-,-,y,-,-,-,-,a,-,-,-,-,-
mbar1260,-,-,-,-,-,-,-,p,-,-,i,s,i,n,-,-,-,a
bata1314,-,-,v,o,-,t,-,-,-,-,-,-,o,-,-,-,-,-
