language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
molo1266,-,-,m,-,-,b,a,s,-,-,-
muya1243,-,-,-,-,-,y,e,y,-,-,-
muya1243,-,-,-,-,-,y,e,y,-,-,-
vame1236,-,-,m,-,-,-,u,S,-,-,-
dugw1239,m,3,n,g,-,w,e,s,e,y,-
mere1246,-,-,N,g,-,w,a,s,a,-,-
mere1246,-,-,N,g,-,w,a,s,a,-,-
nort3047,s,3,n,g,-,-,-,-,a,r,-
mbuk1243,-,-,m,-,-,b,a,s,a,y,-
cuvo1236,-,-,-,-,-,s,a,s,a,r,a
buwa1243,-,-,-,-,-,b,o,s,-,-,-
gava1241,-,-,-,-,-,b,o,s,-,-,-
mbed1242,-,-,-,-,-,b,a,s,-,-,-
kamw1239,-,-,-,-,-,-,u,S,i,-,-
psik1239,-,-,N,-,-,w,u,S,i,-,-
psik1239,-,-,7,-,-,w,u,S,i,-,-
lama1288,g,3,m,-,-,b,a,s,a,-,-
lagw1237,-,-,-,t,l,7,i,h,i,-,-
mser1242,-,-,-,s,-,7,e,-,i,-,-
afad1236,-,-,-,L,-,7,a,-,-,-,-
mpad1242,-,-,-,T,-,7,a,-,-,-,-
malg1250,-,-,n,T,-,7,a,-,i,-,-
mbar1260,-,-,-,-,-,r,e,-,-,-,-
bata1314,-,-,-,-,-,k,e,d,3,k,-
