language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
molo1266,-,-,y,-,a,n,-,g,a,-,-,-,-
molo1266,-,-,t,-,3,-,-,k,3,l,-,e,k
muya1243,-,-,d,-,3,-,-,g,u,-,-,-,-
vame1236,-,-,d,z,a,-,-,g,3,n,-,a,k
dugw1239,-,-,y,-,a,N,-,g,a,-,-,-,-
mbuk1243,m,a,y,-,a,-,-,g,a,d,-,a,k
buwa1243,-,-,l,-,o,n,d,z,o,-,-,-,-
mbed1242,-,-,d,Z,a,N,-,g,a,-,-,-,-
kamw1239,-,-,t,s,i,-,-,k,u,l,-,3,-
lagw1237,-,-,-,-,-,-,-,p,-,l,-,a,m
mser1242,-,-,-,-,-,n,-,k,i,l,i,o,-
mpad1242,-,-,-,-,-,m,-,b,o,l,-,o,-
malg1250,-,-,-,-,-,-,-,k,a,r,a,u,-
budu1265,-,-,b,-,a,m,-,b,a,r,-,-,-
