language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
kamw1239,k,-,-,3,-,-,-,-,-,v,i,k,3,v,-,-,i,-
nyim1251,s,-,-,o,-,-,-,-,-,t,-,-,-,-,-,-,-,-
muya1243,-,-,-,-,-,-,-,-,n,d,i,g,-,-,-,-,u,-
dugw1239,m,-,-,a,-,-,-,-,n,y,-,-,a,y,n,g,a,r
mere1246,z,-,-,a,-,-,-,-,-,y,a,z,a,y,-,-,a,-
gemz1238,-,-,-,i,-,-,-,-,n,-,-,-,e,h,-,-,e,-
nort3047,h,-,-,a,-,-,-,-,N,-,-,d,-,-,-,-,u,m
cuvo1236,h,a,m,a,-,-,-,-,-,L,a,k,a,v,-,-,a,-
buwa1243,r,-,-,o,-,-,-,-,-,d,-,-,o,k,-,-,o,l
gava1241,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,o,l
mbar1260,d,-,-,i,-,-,-,-,n,d,-,-,-,-,-,-,i,n
budu1265,y,-,-,u,-,-,-,-,-,-,-,d,-,-,-,-,u,-
mser1242,n,-,-,a,t,3,g,3,n,z,i,d,a,k,-,-,a,-
mpad1242,b,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-
malg1250,z,-,-,3,-,-,-,-,-,-,-,r,-,-,-,-,-,-
zina1234,y,-,-,a,-,-,-,-,-,-,-,n,-,-,-,-,-,-
