language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
dugw1239,-,-,-,T,3,v,-,-,e,-,-,-,d,-,i,p,e,m,-,-,b,e,-,z,-,-
mere1246,-,-,-,-,-,d,-,-,3,-,-,-,r,e,i,b,a,m,-,-,b,a,-,z,-,-
cuvo1236,-,-,-,-,-,m,-,-,e,-,-,-,s,-,-,f,e,n,-,-,-,e,-,y,-,-
buwa1243,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,e,N,-,-,-,-,-,-,-,-
mbed1242,-,k,a,t,a,f,-,-,-,-,-,-,t,-,-,-,e,m,u,m,b,i,-,z,-,-
kamw1239,n,k,-,-,-,w,a,k,3,d,z,o,r,-,-,-,a,m,-,-,y,i,m,y,-,i
suku1272,-,-,-,-,-,b,-,-,3,-,-,-,l,-,-,-,-,-,-,-,-,i,-,y,-,i
lama1288,-,-,-,-,-,p,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,L,-,a
lagw1237,-,-,-,-,-,v,-,-,3,n,-,i,h,-,-,-,e,-,-,-,-,x,-,s,-,i
mser1242,-,-,-,-,-,v,-,-,3,-,-,-,r,-,-,-,a,-,-,-,-,-,-,s,k,i
mpad1242,-,-,-,-,-,f,-,-,3,-,-,-,r,-,-,-,e,-,-,-,-,i,-,s,k,i
malg1250,-,-,-,-,-,f,-,-,3,-,-,-,r,-,-,-,e,-,-,-,-,-,-,s,k,i
maje1243,-,-,-,-,-,g,-,-,i,-,-,-,y,-,-,a,a,-,-,-,-,v,-,l,-,e
mbar1260,-,-,-,-,-,g,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,y,-,a
