language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
lama1288,w,a,-,t,-,-,-,3,-,v,-,-,-,-,e,-
nyim1251,-,-,-,n,g,n,y,i,-,v,-,-,-,-,a,-
wuzl1236,-,-,-,t,-,-,-,i,-,v,-,-,-,-,i,-
wuzl1236,-,-,-,-,-,-,-,-,-,v,o,t,-,-,o,-
wuzl1236,-,-,-,-,-,-,-,-,-,b,a,r,-,-,a,m
wuzl1236,m,e,l,t,-,-,-,i,-,v,-,-,-,-,i,-
wuzl1236,-,-,-,-,-,-,-,-,-,v,o,t,-,-,o,-
vame1236,-,-,-,t,-,-,s,3,-,b,a,L,e,h,a,-
dugw1239,-,-,-,-,-,-,-,-,-,v,o,t,-,-,o,-
dugw1239,-,-,-,T,-,-,-,3,-,v,e,d,-,-,-,-
mere1246,-,-,-,-,-,-,-,-,-,v,o,t,-,-,o,-
gemz1238,-,-,-,-,-,-,-,-,-,v,o,t,-,-,o,-
gemz1238,-,-,-,t,-,-,-,u,-,v,o,r,-,-,o,-
nort3047,-,-,-,y,-,-,-,i,-,v,e,d,-,-,-,-
cuvo1236,-,-,-,T,-,-,-,3,-,v,e,y,-,-,-,-
buwa1243,-,-,-,-,-,-,-,-,-,-,-,t,-,-,o,f
gava1241,-,-,-,-,-,-,-,-,-,-,-,t,-,-,3,f
mbed1242,-,-,-,-,-,-,-,-,-,k,a,t,-,-,a,f
lagw1237,-,-,-,d,-,-,-,a,r,b,-,-,-,-,a,-
mser1242,-,-,-,s,-,-,-,u,-,b,-,l,-,-,u,-
afad1236,f,-,-,t,-,-,-,3,-,-,-,l,-,-,u,-
mpad1242,-,-,-,t,-,-,-,o,-,-,-,l,-,-,u,-
malg1250,-,-,-,s,-,-,-,u,-,-,-,l,-,-,u,-
chad1249,-,-,-,d,-,-,-,e,-,-,-,r,-,-,i,b
zina1234,-,-,-,d,-,-,-,a,-,-,-,r,-,b,a,-
