language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
kamw1239,-,-,-,s,i,-,w,-,-,a,-,y,a,-,-
nyim1251,g,a,-,S,a,n,g,-,t,a,n,g,-,-,-
muya1243,-,-,-,L,e,-,w,-,-,-,-,y,o,-,-
wuzl1236,-,a,-,L,a,-,k,-,-,3,-,d,a,-,L
vame1236,-,-,-,d,u,-,h,-,-,u,-,m,a,-,-
dugw1239,-,-,-,s,o,-,-,-,-,-,-,y,e,-,-
gemz1238,-,-,-,s,i,-,d,-,-,-,-,z,e,-,w
nort3047,-,-,-,s,o,-,-,-,-,-,-,y,e,-,-
cuvo1236,-,-,-,s,o,-,-,-,-,-,-,y,e,-,-
buwa1243,m,o,-,d,o,-,r,-,-,-,-,l,o,N,w
gava1241,m,-,-,-,o,-,g,-,-,-,-,l,o,-,-
budu1265,-,a,3,x,-,-,k,-,-,3,-,r,-,-,-
kanu1281,-,a,-,s,-,-,k,-,-,3,-,r,-,-,-
lagw1237,-,a,-,S,-,-,k,-,-,a,-,r,-,-,-
mser1242,-,a,-,S,-,-,k,-,-,a,-,r,-,-,-
mpad1242,-,-,-,-,-,-,k,u,b,u,-,-,-,-,-
mpad1242,-,a,-,s,-,-,k,-,-,a,-,r,-,-,-
malg1250,-,a,-,s,-,-,k,-,-,a,-,r,-,-,-
chad1249,-,a,-,s,-,-,k,-,-,a,-,r,-,-,-
