language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
muya1243,-,T,-,-,-,-,-,-,-,-,-,o,l,-,k,-,-,i,-
muya1243,-,T,-,-,-,-,-,-,-,-,-,o,l,-,k,-,-,i,-
dugw1239,-,m,-,-,-,3,-,-,-,w,-,u,d,-,-,-,-,e,y
mere1246,d,z,-,-,-,3,-,-,-,g,-,u,d,-,m,-,-,e,-
nort3047,d,-,-,-,-,-,-,-,-,-,-,u,v,a,m,-,-,e,-
cuvo1236,-,y,-,-,-,a,-,-,-,h,-,-,-,-,m,-,-,a,-
buwa1243,-,k,-,-,-,a,-,-,-,k,-,a,r,-,m,-,-,a,-
gava1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,p,o,t
mbed1242,-,b,3,l,p,a,-,-,-,k,-,a,-,-,m,-,-,-,-
kamw1239,-,t,-,-,s,i,n,-,-,g,w,i,t,-,-,-,-,o,-
lagw1237,-,d,-,-,-,e,l,h,a,k,-,u,z,e,b,3,l,a,m
mser1242,-,d,-,-,-,3,-,-,a,m,-,-,S,i,w,-,-,a,-
mpad1242,-,b,-,-,-,a,-,-,-,g,-,o,-,-,h,-,-,o,-
mpad1242,-,-,-,-,-,i,n,-,-,g,-,-,-,-,w,-,-,3,n
