language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
dugw1239,-,-,s,3,n,z,-,-,-,3,l,-,e,-
mere1246,-,-,s,3,N,g,-,-,-,3,l,-,e,-
nort3047,-,-,t,i,n,g,-,-,-,i,l,-,e,N
cuvo1236,u,w,s,-,-,-,-,-,-,e,l,-,e,k
buwa1243,-,-,-,-,-,g,o,d,-,u,d,-,o,-
gava1241,-,-,-,-,-,g,e,y,w,3,d,-,o,-
mbed1242,-,-,-,-,-,g,u,d,-,u,d,-,a,-
lagw1237,-,-,s,-,-,k,-,-,-,u,-,-,a,-
mser1242,-,-,s,-,-,k,-,-,-,o,-,-,-,-
afad1236,-,-,s,-,-,p,-,-,-,o,-,-,-,-
mpad1242,-,-,s,-,-,k,-,-,-,o,-,-,-,-
malg1250,-,-,-,-,-,k,-,-,p,a,-,-,-,-
maje1243,-,-,-,-,-,b,-,-,-,3,r,m,a,-
chad1249,-,-,-,-,-,b,-,-,-,u,r,m,a,-
