language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
kamw1239,-,-,-,-,-,l,3,u,-,-,-,o,-,-,-
suku1272,-,m,3,-,-,r,-,u,-,-,-,-,-,-,-
nyim1251,-,-,-,-,-,r,-,a,-,-,-,-,-,-,-
molo1266,-,-,o,-,-,r,-,o,-,h,-,-,-,-,-
muya1243,-,-,o,-,-,l,-,u,-,-,-,-,-,-,-
muya1243,-,-,o,-,-,l,-,u,-,-,-,-,-,-,-
wuzl1236,-,-,a,-,-,l,-,3,l,b,-,3,l,i,k
wuzl1236,-,-,a,-,-,l,-,3,l,-,-,-,-,-,-
vame1236,-,d,i,-,-,r,-,u,-,-,-,-,-,-,-
dugw1239,-,l,o,-,-,l,-,o,-,b,-,-,-,-,-
mere1246,-,l,o,-,-,l,-,o,-,b,-,-,-,-,-
mere1246,-,l,o,-,-,l,-,o,-,b,-,-,-,-,-
gemz1238,-,-,a,-,-,l,-,E,-,b,-,-,-,-,-
gemz1238,-,-,a,-,-,l,-,3,-,b,-,-,-,-,-
mbuk1243,-,d,3,-,-,r,-,e,-,w,-,-,-,-,-
nort3047,-,l,u,-,-,l,-,o,-,b,-,-,-,-,-
cuvo1236,-,l,e,-,-,l,-,e,-,b,-,-,-,-,-
buwa1243,-,-,u,-,-,l,-,e,-,d,-,-,-,-,-
gava1241,-,w,3,-,-,l,-,e,-,d,-,-,-,-,-
mbed1242,-,w,i,-,-,l,-,i,-,b,-,-,-,-,-
mofu1248,-,l,a,-,-,l,-,a,-,b,-,-,-,-,-
kanu1281,-,k,a,-,-,l,-,i,-,-,-,-,-,-,-
lagw1237,-,-,-,n,k,7,-,u,-,-,-,-,-,-,-
mser1242,-,h,a,n,k,7,-,u,-,-,-,-,-,-,-
afad1236,-,-,e,-,-,7,-,u,-,-,-,-,-,-,-
mpad1242,k,7,u,-,k,7,-,u,-,-,-,-,-,-,-
malg1250,k,7,u,-,k,7,-,u,-,-,-,-,-,-,-
marg1265,-,l,u,-,-,7,-,u,-,-,-,-,-,-,-
bata1314,-,r,e,-,-,t,-,o,-,-,-,-,-,-,-
sout3051,-,l,u,-,-,l,-,u,-,-,-,-,-,-,-
sout3051,-,l,u,-,-,l,-,u,-,-,-,-,-,-,-
shar1249,-,-,-,-,-,r,y,3,-,b,w,3,-,-,k
musg1254,-,-,a,-,-,l,-,u,-,-,-,-,-,-,-
