language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
molo1266,-,-,m,-,-,o,-,-,l,-,-,-,-,-,-,o,-,-,-
muya1243,-,-,m,-,-,o,-,-,r,-,-,-,-,-,-,o,-,-,-
muya1243,-,-,b,-,-,o,-,-,y,-,-,b,-,-,-,o,-,-,y
wuzl1236,-,-,m,3,g,3,-,-,r,-,-,-,-,-,-,a,-,-,-
vame1236,-,-,m,a,g,a,-,-,l,-,-,-,-,-,-,a,-,-,-
dugw1239,-,-,m,-,-,u,-,-,s,-,-,-,-,-,-,a,-,-,-
mere1246,-,-,m,a,-,w,-,-,s,-,-,-,-,-,-,a,-,-,-
nort3047,-,-,m,-,-,u,-,-,s,-,-,-,-,-,-,a,h,a,y
mbuk1243,-,-,m,-,-,u,w,-,s,-,-,-,-,-,-,a,-,-,-
cuvo1236,-,-,m,a,-,w,a,-,s,-,-,-,-,-,-,a,-,-,y
buwa1243,-,-,m,-,-,u,-,-,s,-,-,-,-,-,-,o,-,-,-
gava1241,-,-,N,-,-,u,-,-,l,-,-,-,-,-,-,-,-,-,-
mbed1242,-,-,m,-,-,u,-,-,s,-,-,-,-,-,-,a,-,-,-
kamw1239,-,-,-,-,k,w,a,n,d,-,-,y,-,-,-,a,-,-,-
suku1272,-,-,-,-,h,u,-,-,l,-,-,-,-,-,-,i,-,-,-
lama1288,-,-,m,a,x,w,i,-,l,-,-,-,-,-,-,-,-,-,-
lagw1237,-,-,g,-,-,u,-,-,l,i,e,n,3,g,u,a,-,-,-
mser1242,-,-,-,-,-,u,-,-,l,-,o,n,-,-,w,a,-,-,-
afad1236,-,-,m,-,-,-,-,-,f,i,-,y,-,-,-,a,-,-,m
mpad1242,-,-,-,-,-,-,-,-,l,i,-,m,-,-,-,e,-,-,-
malg1250,-,-,-,-,-,-,-,-,f,o,-,m,-,-,-,a,-,-,y
masl1241,-,-,-,-,-,3,-,n,f,i,-,y,-,-,-,a,-,-,m
maje1243,-,-,z,-,-,3,-,g,l,-,-,-,-,-,-,a,-,-,-
bata1314,-,-,z,-,-,a,-,-,r,-,-,-,-,-,-,e,-,-,-
chad1249,t,o,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
