language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
muya1243,-,s,-,-,u,-,k,-,-,-,-,-,-,-,-,u,l,-,-,-,-,-,-,u,m
muya1243,-,s,-,-,i,-,k,-,-,-,-,-,-,-,-,i,l,e,-,-,-,N,-,o,-
muya1243,-,s,-,-,e,-,k,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-
dugw1239,-,k,-,-,3,-,-,-,m,a,b,e,k,a,r,a,y,-,-,-,-,-,-,-,-
mere1246,-,k,a,t,3,-,-,v,m,3,n,3,t,e,-,e,y,-,-,-,-,-,-,e,-
nort3047,-,t,-,-,u,-,-,b,-,-,-,-,-,-,-,i,y,-,-,-,-,-,-,a,-
cuvo1236,-,f,-,-,a,-,k,w,-,-,-,-,-,a,n,a,y,-,-,-,-,-,-,-,-
buwa1243,-,y,-,-,e,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
gava1241,d,z,-,-,u,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mbed1242,t,S,-,-,3,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-
kamw1239,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,a,d,-,-,-,-,-,-,o,-
lagw1237,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,t,-,-,-,-,-,-,3,-
mser1242,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,3,l,3,m,n,3,k,7,a,r
mpad1242,-,g,-,-,e,y,m,-,-,-,-,-,-,-,-,a,r,-,-,-,a,g,-,3,-
malg1250,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,a,d,-,-,-,-,-,-,3,-
