language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
molo1266,-,-,-,-,-,-,T,3,T,3,-,n,-,-,-,g,e,h,e,-
muya1243,-,-,-,-,-,-,m,o,L,o,-,-,-,-,-,r,-,-,o,-
wuzl1236,-,-,-,-,-,-,n,-,d,e,-,n,-,-,-,-,-,-,e,-
dugw1239,-,-,-,-,-,-,-,-,-,a,-,n,-,-,a,r,-,-,a,y
mere1246,-,-,-,-,-,-,-,-,-,a,-,h,-,-,3,k,-,-,e,-
nort3047,-,-,-,-,-,-,b,-,-,e,-,L,-,-,e,k,e,n,e,-
mbuk1243,-,-,-,-,-,-,h,-,-,3,-,n,-,-,-,-,-,-,a,-
cuvo1236,-,-,-,-,-,-,t,3,l,a,m,n,-,-,e,s,-,-,e,y
mofu1248,-,-,-,-,-,-,w,-,-,u,-,-,-,-,-,r,-,-,e,-
buwa1243,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,o,-
gava1241,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,o,-
mbed1242,-,-,-,-,-,-,-,-,-,-,-,n,d,Z,a,w,-,-,a,-
kamw1239,n,d,z,a,v,3,t,-,-,-,-,s,-,-,-,-,-,-,a,-
psik1239,-,-,-,-,-,-,t,-,-,-,-,s,-,-,-,-,-,-,3,-
lama1288,-,-,-,-,-,-,k,-,-,a,-,n,-,-,-,-,-,-,a,-
lagw1237,-,-,-,-,-,-,m,-,-,a,-,d,-,-,-,-,-,-,e,n
mser1242,-,-,-,-,-,-,k,-,-,3,-,r,-,-,-,g,-,-,e,-
mpad1242,d,-,-,a,-,-,h,-,-,a,-,b,-,-,-,-,-,-,a,-
mpad1242,n,-,-,-,-,-,-,-,-,a,-,d,-,-,-,-,-,-,o,-
malg1250,-,-,-,-,-,-,f,-,-,a,-,d,-,-,-,-,-,-,a,n
budu1265,-,-,-,-,-,-,k,-,-,3,-,n,-,-,-,-,-,-,e,-
budu1265,-,-,-,-,-,-,k,-,-,3,-,n,-,-,-,-,-,-,e,-
mbar1260,-,-,-,-,-,-,p,-,-,a,-,r,-,-,-,k,-,-,a,-
mbar1260,-,-,-,-,-,-,h,-,-,a,-,s,-,-,-,-,-,-,a,-
bata1314,-,-,-,-,-,-,b,3,g,3,-,n,-,-,-,-,-,-,-,-
bata1314,-,-,-,-,-,-,d,3,g,3,-,n,-,-,-,-,-,-,g,-
chad1249,-,-,-,-,-,-,d,-,-,a,-,h,-,-,-,-,-,-,a,b
