language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
kamw1239,-,-,-,i,-,-,-,-,-,-,y,-,o,-,-,-,-
suku1272,-,-,-,7,-,-,-,-,-,-,y,-,a,k,-,-,-
lama1288,-,-,-,d,-,-,-,-,i,-,y,-,a,k,-,a,-
nyim1251,-,-,-,d,-,-,-,-,-,-,y,-,i,k,-,a,-
molo1266,-,-,-,t,-,-,-,-,3,-,-,-,-,l,-,e,w
molo1266,-,-,-,k,e,z,e,k,-,-,-,-,e,d,-,e,w
molo1266,-,-,-,T,e,T,e,k,3,-,y,-,e,r,-,e,-
molo1266,-,-,e,d,-,-,-,-,3,-,y,-,e,n,-,-,-
muya1243,-,-,e,d,-,-,-,-,-,-,-,-,i,N,-,-,-
muya1243,-,-,-,T,-,-,3,k,-,-,-,-,i,r,-,-,-
muya1243,-,-,e,d,-,-,-,-,-,-,-,-,i,N,-,-,-
vame1236,-,-,-,f,-,-,-,-,-,-,-,-,a,n,-,-,-
vame1236,-,-,-,k,-,-,-,-,-,-,-,-,u,r,b,e,-
dugw1239,-,-,-,d,-,-,-,-,i,-,y,-,e,N,-,-,-
mere1246,-,-,-,d,-,-,-,-,i,-,y,-,e,N,-,-,-
gemz1238,-,-,-,d,-,-,-,-,i,-,y,-,i,N,-,-,-
gemz1238,-,-,-,-,-,-,-,-,-,-,b,-,3,m,b,a,-
gemz1238,-,-,-,d,-,-,-,-,i,-,y,-,i,N,-,-,-
mbuk1243,m,-,3,v,-,-,-,-,u,-,h,-,o,m,-,-,-
mbuk1243,n,g,3,r,-,-,-,-,u,-,w,-,e,k,-,-,-
nort3047,-,-,-,d,-,-,-,-,i,-,y,-,e,w,-,-,-
cuvo1236,-,-,-,d,-,-,-,-,i,-,y,-,a,k,-,-,-
buwa1243,-,-,-,v,-,-,-,-,3,-,g,-,e,m,-,-,-
gava1241,-,-,-,v,-,-,-,-,i,-,g,-,i,n,-,-,-
mbed1242,-,-,-,v,-,-,-,-,3,-,g,-,e,m,-,-,-
bald1241,-,-,-,g,-,-,-,x,i,a,w,-,u,7,-,-,-
mbar1260,-,-,-,f,-,-,-,-,-,-,-,-,i,n,-,a,-
kanu1281,n,-,-,g,-,-,-,-,u,-,d,-,o,-,-,-,-
lagw1237,-,-,-,S,i,S,i,-,a,-,-,-,-,-,-,-,-
mser1242,-,-,-,z,-,-,-,-,a,-,k,-,o,-,-,-,-
afad1236,t,-,-,s,-,-,-,-,a,-,b,-,o,-,-,-,-
mpad1242,-,-,-,s,-,-,-,-,e,-,l,-,o,-,-,-,-
malg1250,-,-,-,k,-,-,-,-,a,m,b,-,o,-,-,-,-
masl1241,-,-,-,s,-,-,-,-,a,-,p,-,o,-,-,-,-
zina1234,-,-,-,g,-,-,w,-,a,-,g,-,u,l,-,a,-
marg1265,-,-,-,7,-,-,-,-,i,-,k,y,i,-,-,-,-
marg1266,-,-,-,7,-,-,y,-,a,-,g,-,u,-,-,-,-
kilb1234,-,-,-,7,-,-,y,-,a,-,g,-,u,-,-,-,-
bata1314,-,-,-,b,-,-,-,-,a,-,k,-,a,r,-,e,-
dghw1239,-,-,-,t,-,-,-,-,i,N,g,-,e,-,-,-,-
fula1264,-,-,-,s,-,-,-,-,o,n,d,-,u,-,-,-,-
