language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
molo1266,-,-,-,d,-,-,e,-,-,d,-,-,-,e,w,-,-
muya1243,-,-,-,y,-,-,3,-,-,b,-,-,-,u,-,-,-
muya1243,-,-,-,-,-,-,e,-,-,v,-,-,-,i,r,i,s
muya1243,m,u,-,g,-,-,u,-,-,b,-,-,-,u,L,-,-
muya1243,-,-,-,k,-,-,3,-,-,z,-,-,-,i,r,-,-
muya1243,-,-,-,s,-,-,3,-,-,s,-,-,-,o,d,-,-
muya1243,-,-,-,k,-,-,3,-,-,z,-,-,-,i,r,-,-
wuzl1236,-,-,-,-,-,-,a,-,-,l,-,-,-,a,l,-,-
wuzl1236,-,-,-,k,-,-,u,-,-,z,-,-,-,a,r,-,-
vame1236,-,-,-,g,-,-,i,t,-,s,-,h,-,e,N,-,-
dugw1239,-,-,-,g,-,-,u,-,-,y,-,-,-,e,d,-,-
nort3047,-,-,-,g,-,-,i,-,-,z,-,-,-,i,N,-,-
mbuk1243,n,-,-,y,-,-,3,-,-,r,i,y,-,e,n,-,-
mbuk1243,-,-,-,b,-,-,o,-,-,r,o,k,-,3,m,o,-
mbuk1243,-,-,-,b,-,-,i,-,-,y,-,-,-,e,-,-,-
mbuk1243,m,3,-,L,-,-,3,r,n,d,-,-,-,a,l,a,-
mbuk1243,-,-,-,-,-,-,a,-,-,g,-,-,-,a,T,-,-
mbuk1243,-,-,-,k,o,k,3,-,-,f,-,-,k,o,f,-,-
mbuk1243,-,-,-,h,-,-,3,-,-,r,-,-,-,a,r,-,-
mbuk1243,-,-,-,g,-,-,a,-,-,-,-,w,-,a,y,-,-
mbuk1243,-,-,-,-,-,-,a,n,-,y,-,-,-,a,r,-,-
mbuk1243,-,-,-,m,-,-,a,-,-,L,a,b,-,a,n,-,-
mbuk1243,-,-,-,v,-,-,3,r,i,g,-,-,-,e,z,-,-
mbuk1243,-,-,-,g,-,-,u,-,-,y,-,-,-,e,d,-,-
mbuk1243,-,-,-,s,-,-,i,-,-,d,-,-,-,E,k,-,-
mbuk1243,m,3,m,b,-,-,3,-,-,z,3,w,-,a,y,-,-
mbuk1243,-,-,-,m,-,-,3,g,u,g,-,w,-,a,r,-,-
mbuk1243,-,-,-,g,-,-,u,-,-,g,-,u,r,a,-,-,-
mbuk1243,-,-,-,b,-,-,a,-,-,g,-,w,-,a,-,-,-
cuvo1236,-,-,-,k,-,-,3,-,-,z,-,-,-,e,N,-,-
buwa1243,N,-,-,k,-,-,u,-,-,s,-,-,-,o,f,-,-
gava1241,N,-,-,k,-,-,3,-,-,s,-,-,-,o,f,-,-
mbed1242,N,-,-,g,-,-,u,-,-,s,-,-,-,o,f,-,-
kamw1239,-,-,-,d,-,-,-,-,-,z,u,y,-,i,-,-,-
psik1239,-,-,-,g,-,w,3,-,-,z,-,-,-,3,-,-,-
psik1239,-,-,-,g,-,w,3,-,-,z,-,-,-,u,-,-,-
psik1239,-,-,-,g,-,-,u,-,-,z,-,-,-,u,-,-,-
lagw1237,-,-,-,L,-,-,i,-,-,v,-,-,-,i,-,-,-
mser1242,-,-,-,s,-,-,a,-,-,v,-,-,-,i,-,-,-
afad1236,-,-,-,L,-,-,3,-,-,f,-,-,-,u,-,-,-
mpad1242,-,-,-,S,-,-,a,-,-,f,-,-,-,u,-,-,-
malg1250,-,-,-,L,-,-,a,-,-,f,-,-,-,3,-,-,-
budu1265,-,-,-,b,-,-,3,-,-,d,-,-,-,3,-,-,-
mbar1260,-,-,-,7,-,-,a,-,-,f,-,-,-,-,-,-,-
marg1265,p,-,-,s,-,-,a,-,-,r,-,-,-,-,-,-,-
marg1266,-,-,-,s,-,-,a,-,-,r,-,-,-,-,-,-,-
hwan1240,-,-,-,h,-,w,a,-,-,l,-,-,-,i,r,a,-
dghw1239,-,-,-,p,-,-,3,-,-,l,-,-,-,e,-,-,-
