language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
kamw1239,m,a,-,S,i,-,-,-,-,-,l,-,-,a,-
nyim1251,-,-,-,l,u,-,-,b,u,-,r,-,-,a,-
molo1266,-,-,-,l,3,-,-,p,3,-,r,-,-,e,-
muya1243,-,-,-,s,3,-,-,m,-,-,-,-,-,3,N
muya1243,m,o,n,d,o,-,-,y,-,-,-,-,-,o,-
muya1243,-,-,-,l,i,-,-,p,-,-,r,-,-,i,-
wuzl1236,-,-,-,l,i,-,-,p,e,-,r,-,-,-,-
vame1236,-,-,-,l,e,k,w,p,3,-,r,-,-,e,-
dugw1239,-,-,-,-,-,-,-,b,a,-,t,-,-,a,l
dugw1239,-,-,-,-,-,-,-,b,a,-,t,-,-,a,l
mere1246,-,-,-,l,3,-,-,p,3,-,r,-,-,e,-
gemz1238,-,-,-,l,e,-,-,p,i,-,y,-,-,e,-
mbuk1243,-,-,-,l,3,-,-,p,3,-,r,-,-,e,-
mbuk1243,-,-,-,-,-,-,-,b,a,-,t,-,-,a,l
mbuk1243,-,-,-,-,-,-,-,m,3,n,d,-,-,a,y
nort3047,-,-,-,l,i,-,-,p,i,-,r,-,-,e,-
cuvo1236,-,-,-,l,e,-,-,p,-,-,r,-,-,e,-
buwa1243,-,-,-,-,-,-,-,v,3,-,n,-,-,o,m
gava1241,-,-,-,-,-,-,-,b,o,-,t,-,-,o,l
mbed1242,-,-,-,s,3,m,-,b,3,-,k,-,-,-,-
kanu1281,-,-,-,l,i,-,-,w,u,-,l,-,-,a,-
lagw1237,-,-,-,l,i,-,-,b,-,-,r,-,-,a,-
mser1242,-,-,-,l,i,-,-,b,-,-,r,-,-,a,-
afad1236,-,-,-,l,i,-,-,b,3,-,r,-,-,a,-
mpad1242,-,-,-,l,i,-,-,b,-,-,r,-,-,a,-
malg1250,-,-,-,l,i,-,-,b,-,-,r,-,-,a,-
chad1249,-,-,-,-,i,-,-,b,-,-,r,-,-,e,-
bata1314,-,-,-,l,e,-,-,-,-,-,r,u,m,e,-
