language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
molo1266,-,-,m,-,a,n,y,-,a,-,-,-,r,-,-,a,-,-,-
muya1243,o,r,m,-,o,-,L,-,-,-,-,-,-,-,-,o,b,-,-
wuzl1236,-,-,m,-,a,n,z,-,-,-,-,-,-,-,-,a,r,-,-
vame1236,-,-,m,-,a,n,z,-,-,-,-,-,-,-,-,a,r,-,-
dugw1239,-,-,-,-,-,-,d,-,o,-,-,-,k,-,-,o,l,-,-
mere1246,-,-,m,-,a,-,m,-,3,-,-,-,k,-,-,-,w,-,-
nort3047,-,-,-,-,-,-,t,-,i,-,-,-,l,-,-,e,r,-,-
mbuk1243,-,-,-,-,-,-,d,-,e,-,-,-,f,-,d,e,f,-,-
mbuk1243,-,-,-,-,-,-,m,-,u,-,-,-,m,-,-,o,k,-,-
mbuk1243,-,-,-,-,-,-,d,-,3,-,-,-,d,u,k,o,r,-,-
mbuk1243,-,-,-,-,-,-,d,-,3,-,m,-,b,-,-,o,-,-,-
cuvo1236,-,-,-,-,-,-,t,-,e,-,-,-,p,-,-,e,y,-,-
mofu1248,-,-,-,-,-,-,l,-,3,-,-,-,-,-,m,e,d,-,-
mofu1248,-,-,m,a,a,-,T,-,a,-,-,-,h,-,y,a,m,-,-
mofu1248,-,-,-,-,-,-,t,-,3,-,-,-,l,-,-,e,r,-,-
mofu1248,-,-,m,a,a,-,L,-,-,-,-,-,-,-,-,a,N,-,-
mofu1248,-,-,m,a,a,-,T,-,-,-,-,-,-,-,-,a,h,-,-
mofu1248,-,-,-,-,-,-,d,-,3,-,-,-,g,-,w,a,r,-,-
buwa1243,-,-,-,-,-,-,t,-,e,-,-,-,p,-,-,e,-,-,-
gava1241,-,-,-,-,-,-,t,-,e,-,-,-,p,-,-,i,-,-,-
mbed1242,-,-,m,-,a,-,t,s,a,-,-,-,-,-,-,-,-,-,-
kamw1239,-,-,-,-,-,-,l,-,3,-,-,-,m,-,-,a,-,-,-
lama1288,-,-,-,-,-,-,d,-,u,-,w,a,k,-,-,a,-,-,-
lagw1237,-,-,-,-,-,-,d,-,a,-,-,-,l,-,-,i,-,-,-
mser1242,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,i,-,-,-
afad1236,-,-,-,-,-,-,k,-,a,-,-,-,n,-,-,a,m,-,-
mpad1242,-,-,-,-,-,-,k,-,a,-,-,-,n,-,-,a,m,-,-
malg1250,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,i,-,-,-
mbar1260,-,-,-,-,-,-,h,-,u,-,-,-,r,-,-,u,m,u,s
marg1265,-,-,-,-,-,-,k,-,3,r,t,-,l,-,-,a,-,-,-
chad1249,-,-,-,-,a,r,d,-,-,-,-,-,-,-,-,a,-,-,-
