language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
kamw1239,-,-,-,-,l,i,u,s,a,-,-,-,-,-,-,-,-,-,-
kamw1239,-,-,-,-,w,-,-,S,a,m,b,-,u,g,-,-,o,-,-
nyim1251,-,-,-,-,k,-,-,-,a,-,p,-,-,-,-,-,a,-,-
muya1243,y,e,m,-,b,-,-,-,-,-,-,-,-,-,-,-,e,y,-
muya1243,-,-,-,-,-,-,-,-,o,-,-,-,-,z,-,-,o,n,o
muya1243,-,-,m,i,b,-,-,-,e,-,f,-,-,t,-,-,e,l,-
wuzl1236,-,-,-,-,p,-,-,-,a,-,-,-,-,t,-,-,a,k,-
vame1236,-,-,-,-,k,-,-,-,u,-,-,-,-,g,-,-,a,k,-
dugw1239,-,-,-,-,z,-,-,-,a,-,-,-,-,n,-,-,a,-,-
mere1246,-,-,-,-,p,-,-,-,e,-,k,-,e,t,-,-,e,d,-
gemz1238,-,-,-,-,L,-,3,l,a,-,h,p,e,t,e,k,e,-,-
nort3047,-,-,k,e,T,-,-,-,e,-,k,-,e,T,-,-,e,-,-
cuvo1236,-,-,-,-,g,-,-,-,o,-,-,-,-,d,o,r,e,y,-
mbed1242,-,-,-,-,m,-,a,L,a,-,g,-,-,-,-,-,a,-,-
budu1265,-,-,-,-,b,-,-,-,3,-,-,-,-,t,-,-,a,-,-
kanu1281,-,-,-,-,b,-,-,-,a,-,k,-,-,t,-,-,a,-,-
mser1242,-,-,g,a,b,-,-,-,a,-,g,-,-,-,-,-,a,-,-
afad1236,-,-,-,-,b,-,-,-,a,-,k,-,-,t,-,-,a,-,-
mpad1242,-,-,-,-,b,-,-,-,a,-,k,-,-,t,-,-,a,-,-
malg1250,-,-,g,u,m,-,-,-,a,-,S,-,-,-,-,-,3,-,-
chad1249,-,-,-,-,b,-,-,-,a,-,k,-,-,t,-,-,a,-,-
marg1265,-,-,-,-,Z,-,-,-,a,-,b,-,-,-,-,-,i,-,-
