language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
dugw1239,-,-,s,-,u,-,-,-,-,-,-,-,s,-,-,o,l,-,-,-,a,y
mere1246,-,-,s,-,3,-,-,-,-,-,-,-,s,-,-,3,l,-,-,-,E,k
mbuk1243,-,-,s,-,3,-,-,-,-,-,-,-,s,-,w,i,l,-,-,-,E,k
mbuk1243,-,-,s,-,3,-,n,-,-,-,-,-,d,-,-,e,r,-,-,-,-,-
cuvo1236,-,-,L,-,a,-,-,-,-,-,-,-,L,-,-,a,r,t,a,d,a,T
buwa1243,-,-,k,-,e,r,N,g,e,L,s,o,s,-,-,o,l,-,-,-,o,y
gava1241,-,-,t,-,e,-,-,-,-,-,-,-,t,-,-,-,r,-,-,-,e,N
mbed1242,-,-,t,S,e,-,-,-,-,-,-,-,k,-,-,-,w,-,-,-,e,r
suku1272,-,n,y,-,i,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,N
lagw1237,-,-,k,-,a,-,-,-,-,-,-,-,-,-,-,-,l,k,-,-,a,l
mser1242,e,n,s,-,a,-,-,-,-,-,-,-,m,a,g,-,l,-,-,-,a,-
mpad1242,-,-,s,-,a,-,-,-,-,-,-,-,-,-,-,-,l,i,-,-,o,-
malg1250,-,-,m,-,a,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,e,-
maje1243,-,-,s,-,a,-,-,-,-,-,-,-,N,-,g,a,l,-,-,-,e,-
