language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
dugw1239,-,-,-,w,i,y,d,-,-,-,-,-,-,-,-,a,-,y,-,-
mere1246,-,-,-,-,-,-,d,-,-,-,a,s,-,-,-,a,-,y,-,-
mere1246,-,-,-,-,-,-,d,-,-,-,a,s,-,-,-,a,-,y,-,-
nort3047,-,-,-,-,-,-,g,-,a,w,a,t,-,-,-,a,-,y,-,-
cuvo1236,-,-,-,y,e,N,t,-,a,w,u,w,-,-,-,a,-,y,-,-
gava1241,-,-,-,g,-,-,-,-,u,v,-,d,-,-,-,o,-,-,-,-
mbed1242,-,s,3,k,3,N,t,-,3,w,u,l,-,-,-,a,-,-,-,-
kamw1239,w,s,-,-,i,-,k,w,a,w,u,l,-,-,-,-,-,y,e,-
lagw1237,-,-,-,-,-,-,-,-,-,-,-,g,w,e,-,i,g,w,a,e
mser1242,-,-,-,-,-,-,t,-,a,m,-,r,-,a,t,3,-,w,a,-
mpad1242,-,-,-,-,-,-,s,-,3,-,-,r,-,-,s,3,-,r,-,-
mpad1242,-,-,-,-,-,-,t,-,a,-,-,r,-,-,-,-,-,y,i,-
mpad1242,-,-,-,-,-,-,d,-,a,-,-,r,-,-,-,a,-,d,3,m
chad1249,-,-,-,-,-,-,s,-,i,-,-,l,-,-,s,i,-,l,a,-
