language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
molo1266,h,3,-,m,-,-,b,-,-,o,-,-
muya1243,h,u,-,m,-,-,b,-,-,u,-,-
muya1243,h,u,-,m,-,-,b,-,-,u,-,-
wuzl1236,h,u,-,m,-,-,b,-,-,o,-,-
vame1236,h,3,-,m,-,-,b,-,-,3,g,a
dugw1239,g,u,-,-,-,-,f,-,-,o,-,-
mere1246,g,u,-,-,-,-,f,-,-,o,-,-
mere1246,g,u,-,-,-,-,f,-,-,o,-,-
nort3047,h,a,-,-,-,-,p,-,-,a,-,-
mbuk1243,n,u,-,-,-,-,k,-,-,o,-,-
cuvo1236,k,3,-,-,-,-,f,-,-,a,-,-
mofu1248,h,a,-,-,-,-,p,-,-,a,-,-
buwa1243,N,-,-,-,-,-,f,-,-,o,-,-
gava1241,N,-,-,-,-,-,f,-,-,o,-,-
mbed1242,n,-,-,-,-,-,f,-,-,a,-,-
lagw1237,-,-,-,m,u,x,b,-,-,i,-,-
mser1242,m,a,-,m,-,-,b,-,-,i,-,-
afad1236,m,u,-,-,-,-,b,-,-,i,-,-
mpad1242,m,-,-,-,-,-,b,-,-,i,-,-
malg1250,m,a,-,m,-,-,b,-,-,i,-,-
budu1265,-,a,3,m,-,-,b,-,-,i,-,-
marg1265,-,3,-,m,-,-,p,-,-,u,-,-
marg1266,-,u,-,-,-,-,p,a,-,u,-,-
bata1314,q,u,-,m,-,-,b,o,t,o,-,-
chad1249,d,a,-,-,-,-,g,-,-,i,g,-
