language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
dugw1239,-,-,-,m,-,3,-,-,-,d,-,3,m,-,e,y,-
mere1246,-,-,-,-,-,-,-,-,-,d,-,3,m,-,a,-,-
nort3047,-,-,-,-,-,-,-,-,-,n,-,3,7,-,a,s,t
cuvo1236,-,-,-,-,-,-,-,-,-,y,-,a,r,-,a,-,-
buwa1243,-,-,-,-,-,-,N,-,-,T,-,e,h,-,-,-,-
gava1241,-,-,-,v,-,3,N,-,-,g,-,u,r,-,-,-,-
mbed1242,-,-,-,-,-,-,t,-,-,S,-,e,h,-,-,-,-
kamw1239,n,-,-,g,-,u,n,-,-,g,-,u,n,-,i,-,-
lagw1237,n,d,3,s,-,3,-,-,-,w,-,u,n,-,-,-,-
mser1242,-,-,-,s,7,3,-,-,-,g,-,e,y,-,-,-,-
mpad1242,-,-,-,h,-,3,n,y,a,g,-,a,-,t,3,-,-
mpad1242,-,-,-,h,-,3,n,-,-,g,-,3,r,t,3,-,-
malg1250,-,-,-,d,-,e,-,-,-,g,b,a,-,-,-,-,-
