language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
molo1266,-,-,-,a,-,v,3,y,-,-,-,-,a,-
muya1243,-,-,h,3,-,-,-,b,-,-,-,-,o,l
muya1243,-,-,k,u,-,-,-,d,-,-,-,-,o,-
muya1243,-,-,d,o,-,l,i,y,-,-,-,-,o,-
wuzl1236,m,3,t,3,r,b,i,y,-,-,-,-,o,-
mbuk1243,-,-,d,3,-,-,-,T,-,-,-,-,e,-
mbuk1243,n,-,y,i,-,-,-,d,-,-,-,-,e,-
buwa1243,N,-,g,-,-,-,-,w,-,-,-,-,o,v
mbar1260,-,-,7,o,-,n,-,y,-,-,-,-,o,-
budu1265,n,-,g,3,-,n,3,b,-,-,-,-,u,-
kanu1281,n,-,g,3,-,n,3,w,-,-,-,-,u,-
kanu1281,-,-,-,-,-,-,-,b,a,s,a,r,i,-
mser1242,n,-,g,3,-,-,-,b,-,-,-,-,a,-
mpad1242,d,-,-,a,-,r,a,s,-,-,-,-,3,-
mpad1242,n,-,g,3,-,n,3,b,-,-,-,-,u,-
mpad1242,t,-,-,a,-,-,a,b,-,-,-,-,u,-
mpad1242,-,-,-,-,-,-,-,b,a,s,a,r,i,-
chad1249,d,-,-,a,-,r,a,s,-,-,-,-,-,-
chad1249,t,-,-,a,-,7,a,b,-,-,-,-,-,-
