language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
molo1266,-,-,-,-,-,e,r,-,-,k,e,-,T,-,-,-,-,e,-
muya1243,-,-,z,-,-,i,r,-,-,w,-,-,-,-,-,-,-,i,-
wuzl1236,N,-,g,-,-,e,r,N,-,g,e,r,z,e,r,u,w,e,-
wuzl1236,m,-,-,-,-,3,L,i,-,k,-,t,s,i,r,-,-,-,-
vame1236,N,-,g,-,-,e,r,N,-,g,e,r,Z,e,r,u,w,e,-
mbuk1243,-,-,h,-,-,e,r,-,-,T,3,-,T,-,-,-,-,e,-
cuvo1236,-,-,r,-,-,e,-,-,-,k,e,-,T,-,-,-,-,e,-
buwa1243,-,-,r,-,-,e,-,-,-,k,e,-,T,-,-,-,-,e,-
kamw1239,-,-,Z,-,-,i,-,n,a,g,-,-,-,-,-,-,-,e,-
lagw1237,-,-,s,-,-,3,-,-,-,k,3,-,l,-,-,-,-,e,-
mser1242,-,-,s,-,-,-,-,-,-,k,-,-,l,-,-,-,-,e,-
afad1236,t,-,s,-,-,3,-,-,-,g,3,-,l,-,-,-,-,i,-
mpad1242,-,-,s,-,-,3,-,-,-,g,3,-,l,-,-,-,-,3,-
malg1250,-,-,s,-,-,-,-,-,-,k,3,-,l,-,-,-,-,-,-
mbar1260,r,i,s,-,-,-,-,-,-,k,-,-,-,-,-,-,-,i,-
marg1265,-,-,Z,i,n,a,-,-,-,g,-,-,-,-,-,-,-,u,-
chad1249,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,-,a,m
