language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
molo1266,-,-,-,-,h,-,-,3,r,d,e,d,e,m,-,-,-,-,-,-,-,-,-,-
muya1243,-,-,-,-,m,-,-,i,r,-,-,d,i,m,-,-,-,-,-,-,-,-,-,-
wuzl1236,-,-,-,-,d,-,-,3,-,-,-,d,3,m,-,-,-,-,-,-,-,-,-,-
vame1236,-,-,-,-,g,-,-,a,-,-,-,l,a,m,n,z,a,-,-,y,-,-,-,-
dugw1239,-,-,-,-,g,-,-,u,-,-,-,r,-,m,-,-,e,-,-,T,-,-,-,-
mere1246,-,-,-,-,g,-,-,u,-,-,-,r,-,m,-,-,e,-,-,t,-,s,-,-
nort3047,-,-,-,-,m,-,-,i,-,-,-,l,i,w,-,-,e,-,-,s,-,-,-,-
mbuk1243,-,-,-,-,g,-,-,3,-,-,-,r,-,m,-,-,e,-,-,T,-,-,-,-
cuvo1236,N,-,-,-,g,w,-,e,-,-,-,r,-,m,-,-,e,-,-,T,-,-,-,-
buwa1243,-,-,-,-,m,-,-,o,-,-,-,t,o,k,w,t,o,-,-,k,w,-,o,-
gava1241,-,-,-,-,m,-,-,o,-,-,-,t,-,-,-,-,i,-,-,k,w,S,i,m
mbed1242,-,-,-,-,m,-,-,a,-,-,-,l,o,-,-,-,-,-,-,k,-,-,-,-
kamw1239,-,-,-,-,S,-,-,i,-,-,-,n,i,-,-,-,-,-,-,-,-,-,-,-
suku1272,-,-,-,-,k,-,-,3,-,-,-,r,u,m,-,-,-,-,-,-,-,-,-,-
lagw1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,z,-,-,i,-
mser1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,n,-,z,-,-,i,-
afad1236,-,-,-,-,g,-,-,o,-,-,-,l,-,-,-,-,e,n,t,s,-,-,i,-
mpad1242,-,-,-,-,g,-,-,o,-,-,-,l,-,-,-,-,e,n,-,s,-,-,3,-
malg1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,n,-,s,-,-,3,-
maje1243,m,a,m,3,k,-,-,-,-,-,-,l,-,-,-,-,e,-,-,-,-,-,-,-
mbar1260,m,-,-,u,g,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,-,i,-
marg1266,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,n,-,d,-,-,i,-
bata1314,-,-,-,-,d,-,-,i,-,-,-,g,-,-,-,-,e,-,-,-,-,-,-,-
chad1249,-,-,-,-,r,u,k,u,-,-,-,b,-,-,-,-,a,-,-,-,-,-,-,-
dghw1239,-,-,-,-,g,w,-,i,-,-,-,y,-,-,-,-,e,-,-,-,-,-,-,-
