language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
kamw1239,v,-,-,-,-,-,i,y,-,-,i,-,-,-,-,-,-
suku1272,g,-,-,-,-,-,u,L,-,-,3,-,-,-,v,-,-
nyim1251,g,-,-,-,-,-,a,r,-,-,-,-,-,-,-,-,-
vame1236,f,-,-,-,-,-,u,r,-,-,a,-,-,-,y,-,-
dugw1239,g,-,-,-,-,-,i,y,h,w,a,-,-,-,f,-,-
gemz1238,g,-,-,-,-,-,a,d,-,-,a,-,-,-,f,-,-
nort3047,l,i,n,-,-,w,i,d,-,-,e,s,k,i,p,-,-
cuvo1236,w,-,-,-,-,-,u,d,-,-,e,-,-,-,z,-,-
buwa1243,L,e,L,3,-,v,e,-,-,-,-,-,-,-,r,-,-
gava1241,g,-,-,o,m,b,o,-,-,-,-,-,-,-,-,-,-
mbed1242,d,a,m,u,-,v,3,d,-,-,i,-,-,-,d,-,-
mbar1260,y,-,-,-,-,-,u,r,-,-,u,-,-,-,-,-,-
lagw1237,x,-,-,-,-,-,u,d,-,-,3,-,-,-,g,w,i
mser1242,z,-,-,-,-,-,u,r,-,-,u,-,-,-,-,-,-
afad1236,k,-,-,-,-,-,a,r,-,-,a,-,-,-,g,-,a
malg1250,g,-,-,-,-,-,a,r,-,-,-,-,-,-,g,-,a
maje1243,m,-,-,-,-,-,a,-,-,-,-,-,-,-,g,-,o
marg1265,k,-,-,-,-,-,u,b,-,-,3,-,-,-,-,-,-
hwan1240,S,-,-,-,-,-,i,S,-,-,i,-,-,-,m,-,a
