language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
dugw1239,-,-,-,-,m,a,n,-,d,a,y,-,-,-,-,-
mere1246,h,3,l,e,m,e,n,-,d,a,y,-,-,-,-,-
nort3047,-,-,-,-,h,a,n,-,h,o,z,o,-,m,-,-
cuvo1236,-,-,-,-,h,a,-,-,t,a,z,a,-,m,-,-
buwa1243,-,-,-,-,-,a,t,a,r,a,z,a,-,m,-,-
mbed1242,-,-,-,-,-,a,b,-,-,3,z,u,-,m,-,-
lagw1237,-,-,-,-,-,-,-,-,-,-,y,3,-,m,-,i
mser1242,-,-,-,-,-,-,-,-,d,a,y,i,-,m,-,i
afad1236,-,-,-,-,-,-,-,-,L,e,s,3,L,7,-,a
mpad1242,-,-,-,-,-,m,-,-,b,i,-,-,-,n,-,-
malg1250,-,-,-,-,-,a,-,-,L,e,y,a,-,w,-,e
masl1241,-,-,-,-,-,-,-,-,L,e,s,3,-,u,s,e
