language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
nyim1251,k,h,-,-,-,-,u,k,h,-,-,-,u,-,p,-,-,-,-
molo1266,-,p,-,-,-,-,a,-,-,-,h,-,a,-,v,-,-,-,-
muya1243,-,h,-,-,-,-,u,-,v,-,h,-,u,-,v,-,-,-,-
muya1243,-,h,-,-,-,-,u,-,v,-,h,-,u,-,v,-,-,-,-
wuzl1236,-,m,-,-,-,-,-,-,b,-,-,-,e,-,f,-,-,-,-
vame1236,-,k,-,-,-,-,u,-,k,-,-,-,u,-,f,-,-,a,-
dugw1239,-,-,-,-,-,-,a,-,b,-,-,-,a,-,f,-,-,-,-
dugw1239,-,b,-,-,-,-,o,m,b,-,-,-,o,-,f,-,-,-,-
mere1246,-,d,-,-,-,-,e,n,d,-,-,-,e,-,y,-,-,-,-
mere1246,-,t,-,-,-,-,a,n,d,-,-,-,a,-,y,-,-,-,-
gemz1238,-,-,-,-,-,-,a,-,b,-,-,-,a,-,f,-,-,-,-
nort3047,-,b,-,-,-,-,u,-,b,u,7,-,o,-,f,-,-,-,-
cuvo1236,-,-,-,-,-,-,-,-,b,-,-,-,e,-,f,-,-,-,-
buwa1243,-,g,-,-,-,-,o,m,p,-,-,-,o,-,f,-,-,-,-
gava1241,-,g,o,l,o,k,o,m,p,-,-,-,o,-,f,-,-,-,-
mbed1242,-,b,-,-,-,-,a,-,h,-,-,-,a,-,f,-,-,-,-
mofu1248,-,b,-,-,-,-,a,-,b,3,k,-,a,-,f,-,-,-,-
mbar1260,-,b,-,-,-,-,u,-,b,u,g,-,a,-,f,-,-,-,-
kanu1281,-,-,-,-,-,-,-,-,f,-,-,-,u,-,f,-,-,u,-
lagw1237,-,-,-,-,-,-,-,-,v,-,-,-,e,r,v,-,-,e,r
mser1242,-,-,-,-,-,-,-,-,p,-,-,-,o,-,p,-,-,o,-
afad1236,-,-,-,-,-,-,-,-,g,-,-,-,a,-,f,-,-,o,-
mpad1242,-,-,-,-,-,-,-,-,k,-,-,-,o,-,f,-,-,o,-
maje1243,g,w,-,-,-,-,a,-,v,-,g,w,a,-,v,-,-,3,-
bata1314,-,-,-,-,-,-,-,-,f,-,-,-,u,-,f,u,t,o,-
