language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
molo1266,-,-,-,b,-,3,-,l,-,-,e,-,n,-
muya1243,-,-,-,b,-,3,-,l,-,-,o,-,N,-
muya1243,-,-,-,b,-,i,-,l,-,-,i,-,N,-
wuzl1236,-,-,-,s,-,e,-,l,-,-,e,-,N,-
vame1236,-,-,-,b,-,i,-,l,-,-,e,-,-,-
mbuk1243,-,-,-,k,-,3,-,r,t,-,e,-,k,-
mbuk1243,-,-,-,n,d,a,-,w,z,-,e,-,d,-
gava1241,-,m,-,p,-,3,-,r,-,-,-,-,-,-
gava1241,-,-,-,p,-,o,-,l,-,-,-,-,-,-
bald1241,-,-,-,b,-,u,-,l,-,-,a,-,7,-
kamw1239,-,-,-,-,-,-,-,t,-,-,3,-,h,3
psik1239,-,-,-,k,w,3,-,t,-,-,3,-,n,3
psik1239,-,-,-,k,w,3,-,t,-,-,e,-,N,-
suku1272,-,-,-,k,-,i,-,l,-,-,i,-,-,-
lama1288,-,-,-,-,-,-,-,t,-,-,i,u,w,a
lama1288,-,-,-,-,-,-,-,t,-,-,a,-,l,a
lagw1237,s,-,3,x,-,3,-,d,-,-,i,-,a,-
mser1242,s,7,3,g,-,3,-,d,-,-,i,-,-,-
afad1236,-,-,-,-,-,3,n,t,-,-,e,-,-,-
mpad1242,-,-,-,-,-,3,n,t,-,-,e,-,-,-
malg1250,-,-,-,-,-,i,n,t,-,-,e,-,-,-
budu1265,-,-,-,k,-,3,-,t,-,-,e,-,-,-
mbar1260,-,-,-,7,-,-,-,d,-,-,o,-,w,-
mbar1260,-,-,-,k,-,i,-,t,-,-,a,-,y,-
marg1266,-,-,-,p,-,a,-,t,h,l,u,-,-,-
marg1266,-,-,-,p,-,a,-,t,h,l,u,-,-,-
marg1266,-,-,-,p,-,a,-,t,h,l,u,-,-,-
bata1314,-,-,-,h,-,i,-,d,-,-,o,-,q,-
gaan1243,-,-,-,-,-,a,r,t,-,-,a,-,-,-
dghw1239,-,-,-,t,-,i,-,t,k,w,e,-,-,-
