language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
muya1243,-,-,-,-,-,-,-,-,-,-,b,i,T,-,i,b,i,-,-,-,-,T,-,i,-
dugw1239,-,-,-,-,-,a,N,-,g,-,w,e,T,-,i,b,u,b,u,-,m,r,-,e,-
mere1246,-,-,m,-,-,3,-,-,k,-,w,e,t,s,i,d,3,-,-,-,-,r,-,e,-
nort3047,-,-,-,-,-,-,-,-,g,-,-,-,-,-,i,b,i,-,-,-,-,l,-,e,m
cuvo1236,-,-,N,-,-,-,-,-,g,-,w,e,T,t,e,-,-,-,-,-,n,d,-,e,y
buwa1243,-,-,d,z,-,u,-,-,k,-,w,o,d,-,-,m,a,L,E,m,n,d,Z,E,-
gava1241,-,-,d,z,-,3,-,-,g,-,-,u,d,-,-,-,-,-,-,-,n,-,y,o,-
mbed1242,b,u,d,z,-,u,-,-,g,-,-,u,d,t,3,m,3,L,3,m,n,d,Z,e,-
kamw1239,-,-,-,-,-,-,-,-,-,-,v,i,l,-,y,-,i,-,-,-,n,t,s,i,-
lagw1237,-,-,m,s,7,a,l,-,h,-,-,e,-,-,-,-,-,-,-,-,-,s,-,e,-
mser1242,-,-,m,s,7,a,l,a,g,-,-,i,-,-,-,-,-,-,-,-,-,s,-,e,-
mpad1242,-,-,m,s,-,3,-,-,g,-,-,3,s,-,-,-,3,-,-,-,n,s,-,e,-
malg1250,-,-,m,s,7,3,r,e,g,-,-,e,-,-,-,-,3,-,-,-,l,-,-,-,-
maje1243,-,-,-,h,-,a,T,a,f,n,a,a,-,-,-,-,-,-,-,-,-,d,-,e,-
