language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
dugw1239,N,g,w,o,-,-,s,-,-,-,-,-,-,-,-,-,-
mere1246,N,g,w,a,-,-,s,N,g,a,-,-,-,-,-,-,-
nort3047,-,g,w,a,-,-,s,-,-,-,-,-,-,-,-,-,-
cuvo1236,N,g,w,a,-,-,z,-,-,-,-,-,-,-,-,-,-
buwa1243,-,-,w,o,-,-,l,-,-,o,-,-,-,-,-,-,-
gava1241,-,-,w,o,-,-,l,-,-,o,-,-,-,-,-,-,-
mbed1242,-,-,-,-,-,-,d,-,-,u,m,t,u,b,e,N,-
kamw1239,-,-,m,a,-,-,l,-,-,3,-,-,-,-,-,-,-
lagw1237,-,-,m,a,-,-,l,-,-,-,m,-,-,-,e,n,i
mser1242,-,-,g,3,-,-,r,-,-,3,m,-,-,-,-,-,-
afad1236,-,-,m,a,n,i,h,-,-,o,-,-,-,-,-,-,-
mpad1242,-,-,g,3,-,-,r,-,-,3,m,-,-,-,-,-,-
malg1250,-,-,g,-,-,-,r,-,-,3,m,-,-,g,3,-,-
budu1265,n,-,g,3,-,-,r,-,-,3,m,-,-,-,-,-,-
maje1243,-,-,v,3,-,-,l,-,d,a,-,-,-,-,-,-,-
dghw1239,-,-,n,i,-,-,S,-,-,e,-,-,-,-,-,-,-
