language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
kamw1239,p,a,n,d,z,a,v,3,t,s,-,-,-,a,-
suku1272,m,-,-,-,-,-,b,-,-,-,-,-,-,a,-
lama1288,-,-,-,-,-,-,g,u,-,l,-,-,-,e,N
nyim1251,-,-,-,-,-,-,t,u,k,h,-,-,-,-,-
molo1266,-,-,-,-,-,-,-,e,-,s,-,-,-,e,-
muya1243,-,-,-,-,-,-,-,-,-,v,-,-,-,o,h
muya1243,-,-,-,-,-,-,-,-,-,z,-,-,-,u,h
muya1243,-,-,-,-,-,-,k,e,-,t,-,-,-,i,-
wuzl1236,-,-,-,-,-,-,g,a,-,p,-,-,-,a,-
wuzl1236,-,a,N,-,-,-,g,3,-,l,-,-,-,a,-
vame1236,-,-,-,-,-,-,-,a,-,d,3,b,-,a,-
dugw1239,-,-,-,-,-,-,s,a,-,T,-,-,-,a,-
mere1246,-,-,-,-,-,-,s,a,t,s,-,-,-,a,-
gemz1238,-,-,-,-,-,-,-,a,-,s,-,-,-,a,-
gemz1238,-,-,-,-,-,-,-,m,-,b,-,-,-,a,-
mbuk1243,-,-,-,-,-,-,-,a,-,s,-,-,-,a,-
mbuk1243,-,-,-,-,-,-,m,a,-,z,-,-,-,a,-
mbuk1243,-,-,-,-,-,-,m,i,-,z,-,-,-,a,-
nort3047,m,u,N,-,-,-,m,a,-,T,-,-,-,a,-
cuvo1236,-,-,-,-,-,-,-,a,-,s,a,y,-,a,-
buwa1243,-,-,-,-,-,-,z,e,-,n,-,-,-,e,y
gava1241,-,-,-,-,-,-,w,3,-,r,-,-,-,u,k
gava1241,-,-,-,-,-,-,Z,e,-,n,-,-,-,o,-
mbed1242,-,-,-,-,-,-,b,a,-,h,-,-,-,a,-
budu1265,-,-,-,-,-,-,d,3,-,y,-,-,-,-,-
lagw1237,-,-,-,-,s,-,7,3,-,l,-,-,-,a,-
mser1242,-,-,-,-,-,-,k,a,-,-,-,-,-,o,-
mpad1242,-,-,-,-,-,-,-,-,-,-,-,k,7,o,-
mpad1242,-,-,-,-,-,-,-,-,-,y,i,k,-,-,-
malg1250,-,-,-,-,-,-,-,a,n,y,-,-,-,a,-
bata1314,-,-,-,-,-,-,-,-,-,d,-,-,-,3,m
