language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
dugw1239,m,3,-,b,-,-,3,-,r,-,a,-
mere1246,m,a,-,b,-,-,3,-,r,-,a,-
nort3047,-,-,-,v,-,-,u,-,r,-,a,-
mbuk1243,-,-,-,b,e,T,3,-,T,-,e,-
mbuk1243,-,-,-,-,-,-,u,-,h,-,o,-
cuvo1236,-,a,-,v,-,-,-,-,d,-,a,-
cuvo1236,d,a,-,v,-,-,3,-,d,-,a,-
cuvo1236,-,-,-,v,-,-,3,-,d,-,a,-
buwa1243,-,-,-,b,-,-,3,-,z,-,o,-
gava1241,h,o,-,b,-,-,3,-,z,-,o,-
mbed1242,k,a,r,p,-,-,a,-,l,-,a,h
kamw1239,-,-,-,p,-,-,3,-,l,y,e,-
lagw1237,n,a,-,f,-,-,3,-,n,-,e,-
mser1242,d,a,-,m,-,-,a,-,n,-,-,-
mpad1242,l,a,-,-,-,-,-,s,7,-,e,-
mpad1242,-,-,-,-,-,-,-,s,7,-,e,-
malg1250,-,a,-,w,-,-,e,r,g,-,3,-
bata1314,-,-,-,b,-,w,a,n,g,-,e,-
