language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
molo1266,-,-,-,-,-,m,a,-,-,y,-,-,-
muya1243,-,-,-,-,-,-,o,r,3,h,-,-,-
muya1243,-,-,-,-,-,-,-,l,3,w,i,r,-
muya1243,-,-,-,-,-,-,o,r,3,h,-,-,-
wuzl1236,-,-,-,-,-,-,a,l,u,w,a,r,-
vame1236,-,-,-,-,-,m,a,-,-,y,-,-,-
mere1246,-,-,-,-,-,m,a,-,-,y,-,-,-
mbuk1243,-,-,-,-,-,m,a,-,-,y,-,-,-
mbuk1243,-,r,-,-,a,w,a,-,-,d,-,-,-
gava1241,-,-,-,-,-,m,e,t,-,i,-,S,-
psik1239,-,-,-,-,-,m,a,-,-,-,-,-,-
suku1272,-,-,-,-,-,m,a,-,-,y,-,-,-
lagw1237,-,g,u,z,u,m,-,-,-,-,-,-,-
mser1242,n,g,-,-,i,m,o,-,-,-,-,-,-
mpad1242,s,k,-,-,3,m,-,-,-,-,-,-,-
mbar1260,-,m,i,y,a,m,a,-,-,y,-,-,-
marg1265,-,-,-,-,-,m,i,-,-,-,-,-,-
bata1314,-,-,-,-,-,m,i,-,-,y,a,t,o
