language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
molo1266,-,-,-,-,-,-,-,L,-,a,b
wuzl1236,-,-,-,-,-,-,-,L,-,a,b
dugw1239,m,3,k,3,l,-,-,L,-,e,y
nort3047,d,i,g,a,g,w,a,t,-,-,-
mbuk1243,-,-,y,a,f,-,-,-,-,-,-
cuvo1236,-,-,g,3,-,-,-,L,-,a,-
buwa1243,-,-,y,o,-,-,-,h,-,-,w
gava1241,-,-,g,3,-,-,-,L,-,-,-
mbed1242,-,-,g,3,-,-,-,L,-,-,-
kamw1239,-,-,k,3,t,-,-,S,-,o,-
lagw1237,-,-,z,3,-,-,-,r,w,u,n
mser1242,-,-,z,a,-,-,-,l,-,-,-
afad1236,-,-,d,e,-,-,-,L,7,e,l
mpad1242,-,-,d,i,-,-,-,T,-,i,-
malg1250,m,-,b,a,-,-,-,w,-,u,n
