language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
wuzl1236,-,-,k,-,-,a,d,a,-,v,o,-
dugw1239,m,3,k,-,-,3,d,e,y,b,a,-
mere1246,-,-,k,-,-,3,d,-,-,b,o,-
nort3047,-,-,k,-,-,3,d,a,-,v,o,-
mbuk1243,-,-,T,-,-,a,r,-,-,z,e,k
cuvo1236,m,a,N,-,v,3,r,-,-,-,a,m
gava1241,-,-,-,-,-,-,l,-,-,-,3,m
mbed1242,-,-,-,-,-,-,d,-,-,Z,u,m
kamw1239,m,-,-,-,-,-,-,-,-,p,a,-
lagw1237,-,-,n,-,-,-,-,-,-,f,e,-
mser1242,-,-,n,-,-,-,-,-,-,f,e,-
afad1236,-,-,l,e,m,-,d,a,-,g,e,-
mpad1242,-,-,l,a,m,a,r,a,-,g,3,-
mpad1242,-,-,f,e,h,a,r,a,-,-,-,-
malg1250,-,-,f,-,-,-,-,a,-,w,u,n
mbar1260,-,-,n,-,-,-,g,a,-,f,-,-
marg1266,-,-,-,-,m,-,-,-,-,p,a,-
