language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
kamw1239,-,-,-,d,-,-,-,-,-,3,n,g,-,-,-,-,3,-
nyim1251,-,-,-,w,-,-,-,-,-,u,-,L,-,-,-,-,i,-
muya1243,-,k,i,l,-,e,-,w,k,i,-,l,-,-,-,-,e,w
dugw1239,-,-,-,z,-,u,m,b,-,o,-,l,-,-,-,-,-,-
mere1246,-,-,-,z,-,u,-,b,-,o,-,l,-,-,-,-,-,-
gemz1238,-,-,-,-,-,-,m,-,-,e,-,l,-,e,v,-,e,-
mbuk1243,-,-,-,z,-,-,-,-,-,a,-,r,-,-,-,-,-,-
nort3047,-,-,-,g,-,-,-,-,-,a,-,l,-,-,-,-,-,-
cuvo1236,-,-,-,z,-,a,m,b,-,-,-,l,-,-,-,-,a,-
buwa1243,d,r,E,L,d,a,-,w,-,o,-,n,-,-,-,-,-,-
gava1241,-,-,-,s,-,-,-,k,-,o,-,-,-,-,-,-,-,-
mbed1242,-,-,-,-,-,-,-,g,-,a,-,N,-,-,-,-,-,-
lagw1237,-,-,-,k,-,-,-,-,-,a,-,l,-,u,x,s,i,-
mser1242,-,-,-,d,-,-,-,-,-,a,-,t,-,-,-,-,3,-
mpad1242,s,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-
malg1250,m,-,-,g,-,-,-,b,-,a,-,n,b,3,r,m,e,-
maje1243,-,-,-,v,-,-,-,-,-,a,-,-,-,-,-,s,i,N
marg1266,-,-,-,s,-,-,-,-,-,a,-,r,-,-,-,-,-,-
