language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
kamw1239,-,-,i,-,-,-,-,-,-,-,v,i,-
nyim1251,-,-,Z,-,-,-,-,-,o,k,h,-,-
molo1266,-,-,L,-,-,-,-,-,a,-,r,-,-
molo1266,-,-,T,-,-,a,L,-,a,-,y,-,-
molo1266,n,-,d,-,-,-,-,-,a,-,z,-,-
muya1243,n,-,d,-,-,-,-,-,e,-,f,-,-
wuzl1236,-,-,t,-,-,-,s,-,e,-,f,-,-
vame1236,-,-,b,-,-,-,r,-,3,-,f,-,-
vame1236,-,-,L,-,-,3,r,-,a,-,-,-,-
dugw1239,m,3,L,-,-,3,l,-,e,-,y,-,-
gemz1238,m,e,t,-,-,3,m,-,e,-,-,-,-
mbuk1243,n,-,g,-,-,3,r,-,a,-,m,-,-
mbuk1243,n,-,d,-,-,a,L,-,-,-,-,-,-
mbuk1243,-,-,L,-,-,a,r,-,-,-,-,-,-
mbuk1243,-,-,d,-,-,a,r,-,a,-,y,-,-
nort3047,-,-,L,i,g,a,g,w,a,-,f,-,-
cuvo1236,-,-,L,-,-,a,l,-,a,-,-,-,-
buwa1243,-,-,p,-,-,3,l,-,o,-,v,-,-
buwa1243,-,-,b,-,-,-,-,-,o,-,w,-,-
gava1241,g,-,b,-,-,-,-,-,o,-,v,-,-
mbed1242,-,-,t,-,-,-,-,-,u,-,z,-,-
mbar1260,-,-,T,-,-,-,-,-,o,-,-,-,-
lagw1237,-,-,b,-,-,-,-,-,a,-,w,u,n
mser1242,-,-,b,-,-,-,-,-,o,-,h,o,-
mpad1242,-,-,b,-,-,-,-,-,-,-,-,o,-
malg1250,-,-,b,-,-,-,-,-,a,-,w,u,n
