language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
vame1236,d,a,-,g,-,-,-,-,-,w,a,-,d,a,g,w,a,-,-,-,-
dugw1239,-,-,-,g,-,-,-,-,-,u,-,-,l,-,-,-,a,-,-,-,-
dugw1239,-,-,-,g,-,-,-,-,-,u,-,-,l,-,-,-,a,-,-,-,-
mere1246,m,a,m,b,-,-,-,-,-,o,-,-,l,o,z,-,o,-,-,-,-
nort3047,m,a,n,g,a,l,m,i,z,i,-,-,l,-,-,-,e,n,-,-,-
cuvo1236,-,-,-,g,-,-,-,-,-,u,w,-,l,-,-,-,a,-,-,-,-
buwa1243,-,-,-,d,-,-,-,-,-,o,r,-,l,-,-,-,o,N,w,-,-
mbed1242,-,-,-,g,-,-,-,-,-,u,-,-,l,-,-,-,a,-,-,-,-
kamw1239,d,a,-,g,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
lama1288,d,u,-,g,-,-,-,-,-,u,-,-,l,-,-,-,-,-,-,-,-
lama1288,d,-,-,g,-,-,-,-,-,u,-,-,l,-,-,-,-,-,-,-,-
lama1288,d,u,-,x,-,-,-,-,-,u,-,-,l,-,-,-,i,-,-,-,-
lagw1237,-,-,-,g,-,-,-,-,-,u,l,i,-,-,-,-,e,z,3,v,e
mser1242,-,-,-,k,-,-,-,-,-,u,k,u,n,-,-,-,a,r,-,-,-
mpad1242,-,-,-,m,-,-,-,-,-,u,k,a,l,-,-,-,a,f,u,-,-
malg1250,-,-,-,g,-,-,-,-,-,o,g,3,n,-,-,-,a,r,u,-,-
maje1243,-,-,-,y,-,-,-,-,-,u,g,3,n,-,-,-,e,-,-,-,-
chad1249,-,-,-,m,-,-,-,-,-,u,k,a,l,-,-,-,a,f,-,-,-
