language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
molo1266,-,-,p,3,l,e,s,-,-,-,-
muya1243,-,-,p,i,l,i,s,-,-,-,-
wuzl1236,-,-,p,3,l,i,s,-,-,-,-
vame1236,-,-,p,3,l,e,S,-,-,-,-
dugw1239,-,-,p,3,l,e,s,-,-,-,-
mere1246,-,-,p,3,l,e,s,-,-,-,-
nort3047,-,-,p,i,l,e,s,-,-,-,-
mbuk1243,-,-,p,3,l,e,s,-,-,-,-
cuvo1236,-,-,p,3,l,e,z,-,-,-,-
buwa1243,-,-,-,-,d,o,k,-,-,w,-
gava1241,-,-,-,-,d,o,k,-,-,w,-
mbed1242,-,-,-,-,d,o,k,-,-,-,-
kamw1239,-,-,g,3,d,3,w,-,-,i,-
suku1272,-,-,-,-,d,u,k,-,-,-,-
lama1288,-,-,p,3,l,i,s,-,-,-,-
lama1288,-,-,p,3,l,i,s,-,-,i,-
lama1288,-,-,p,-,l,i,s,-,-,-,-
lagw1237,-,-,b,-,-,u,s,k,w,a,n
mser1242,-,-,b,-,-,u,s,k,w,a,n
afad1236,-,-,m,-,-,3,s,-,p,a,n
mpad1242,-,-,b,-,-,3,s,-,k,o,n
malg1250,-,-,m,-,-,-,k,-,p,a,n
budu1265,-,-,b,-,-,u,-,k,-,o,r
maje1243,-,-,b,-,-,u,s,k,-,u,N
mbar1260,-,-,p,i,l,i,s,-,-,-,-
marg1265,-,-,t,a,g,u,-,-,-,-,-
marg1266,-,-,t,a,g,u,-,-,-,-,-
bata1314,-,-,-,-,d,u,w,-,-,e,-
chad1249,y,u,w,a,d,-,-,-,-,-,-
gaan1243,-,-,p,i,r,-,S,-,-,a,-
