language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
kamw1239,-,-,-,y,i,y,i,s,e,-,-,b,-,-,-,3,l,-,-,o,-
suku1272,-,-,-,L,-,y,-,-,a,g,-,w,-,-,-,a,r,-,-,a,y
lama1288,-,-,-,-,-,-,-,-,-,k,-,u,-,-,-,-,d,-,-,a,-
nyim1251,-,-,-,n,-,-,-,-,-,g,-,u,-,-,-,-,Z,-,-,i,-
vame1236,-,-,-,-,-,-,-,-,-,S,-,3,-,-,-,-,f,-,-,e,r
dugw1239,-,-,-,-,-,-,-,-,-,k,-,u,-,-,-,-,d,-,-,e,s
mere1246,-,-,-,-,-,-,-,-,-,k,-,u,-,-,-,-,d,-,-,e,s
gemz1238,-,-,-,-,-,-,-,-,-,k,-,a,-,-,-,-,d,a,w,a,-
mbuk1243,-,-,-,-,-,-,-,-,-,k,-,u,-,-,-,-,d,-,-,e,s
nort3047,-,-,-,l,-,-,-,-,o,k,-,o,-,-,-,-,y,-,-,-,-
cuvo1236,-,-,-,-,-,-,-,-,-,k,-,u,-,-,-,-,d,-,-,e,T
buwa1243,-,-,-,-,-,-,-,-,-,m,p,3,-,-,-,-,s,-,-,e,l
gava1241,-,-,-,-,-,-,-,-,-,-,p,i,-,-,-,-,S,-,-,i,l
mbed1242,-,-,-,l,-,-,-,-,a,k,w,-,-,-,-,-,-,-,-,o,y
mbar1260,-,-,-,-,-,-,-,-,-,b,-,i,-,-,-,-,z,-,-,e,r
kanu1281,-,-,-,n,-,-,-,-,-,g,-,u,-,-,-,-,r,-,-,-,-
lagw1237,-,-,-,n,-,-,-,-,-,k,-,u,-,-,-,-,n,-,-,-,-
mser1242,-,-,-,n,-,-,-,-,-,k,-,u,-,-,-,-,n,-,-,-,-
afad1236,-,-,-,-,-,-,-,-,-,k,-,o,-,-,-,-,l,i,y,e,-
mpad1242,m,b,o,-,-,-,-,-,-,g,-,3,-,-,-,-,n,-,-,a,-
malg1250,-,w,u,l,-,i,a,d,3,k,-,o,-,-,-,-,l,-,-,i,-
maje1243,-,-,-,-,-,-,-,-,-,k,-,w,a,N,T,a,r,-,-,a,-
bata1314,-,-,-,-,-,-,-,-,-,k,-,w,-,-,-,-,-,-,-,e,-
