language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
molo1266,-,-,-,-,-,-,a,-,-,-,n,a,-,-
vame1236,-,-,-,-,-,-,i,-,-,-,-,-,-,-
vame1236,-,-,h,a,d,z,3,-,-,-,l,a,-,-
vame1236,-,-,p,-,-,-,u,-,-,-,w,-,-,-
dugw1239,-,-,m,a,-,p,i,-,y,-,n,a,-,-
mere1246,-,-,m,-,-,-,-,-,-,-,-,3,-,-
mere1246,-,-,m,a,-,-,-,-,-,-,t,a,-,-
mere1246,-,-,m,-,-,-,-,-,-,-,-,a,-,-
nort3047,-,-,p,-,-,-,i,g,w,-,-,a,f,-
mbuk1243,-,-,p,-,-,-,-,-,-,-,-,a,k,-
mbuk1243,m,-,b,-,-,-,-,-,-,-,-,a,d,-
cuvo1236,-,-,k,-,-,-,-,-,-,-,-,a,-,-
cuvo1236,T,a,h,-,-,-,-,-,-,-,-,a,-,-
buwa1243,-,-,z,-,-,-,-,-,-,-,-,o,h,-
buwa1243,-,-,b,-,-,-,-,-,-,-,-,o,t,-
gava1241,-,-,z,-,-,-,-,-,-,-,-,o,h,-
mbed1242,-,-,k,-,-,-,-,-,-,-,-,u,y,-
bald1241,-,-,p,-,-,-,E,-,v,-,r,a,7,-
kamw1239,-,-,S,-,-,-,i,-,k,3,t,3,-,-
psik1239,-,-,-,-,-,-,-,-,b,3,t,3,y,i
lama1288,-,-,p,-,-,-,3,-,g,-,-,a,-,-
lagw1237,x,-,s,-,-,l,3,-,-,-,w,u,n,-
mser1242,-,-,S,-,-,-,i,-,-,-,-,o,-,-
afad1236,-,-,k,-,-,-,a,-,-,-,l,i,-,-
mpad1242,-,-,S,-,-,-,i,-,-,-,y,o,-,-
malg1250,-,-,L,-,-,-,e,-,-,-,l,3,-,-
budu1265,-,-,k,-,-,-,a,-,-,-,h,a,-,-
mbar1260,-,-,m,-,-,-,-,-,-,-,-,o,-,-
