language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
molo1266,h,a,-,-,h,a,-,r,-,-,-,-,-
muya1243,s,e,-,-,l,e,-,l,-,-,-,i,m
muya1243,-,o,-,-,h,u,-,r,-,-,-,-,-
wuzl1236,-,a,-,-,g,u,-,r,-,-,-,-,-
wuzl1236,-,a,n,-,d,-,-,r,-,-,-,a,-
wuzl1236,-,a,n,-,d,-,-,r,-,-,-,a,-
vame1236,h,3,n,a,w,-,-,-,-,-,-,-,-
dugw1239,-,-,-,-,y,e,-,r,-,-,-,-,-
mere1246,-,-,-,-,y,e,-,r,-,-,-,-,-
gemz1238,-,a,-,-,y,e,-,r,-,-,-,-,-
mbuk1243,-,-,-,-,-,3,-,n,-,-,-,a,w
mbuk1243,d,i,-,-,g,e,-,r,-,-,-,-,-
nort3047,-,a,d,i,y,a,-,n,-,-,-,-,-
cuvo1236,d,i,-,-,y,a,-,N,-,-,-,-,-
gava1241,k,o,N,-,k,3,-,s,-,-,-,-,-
mbed1242,k,3,N,-,k,a,-,s,-,-,-,-,-
budu1265,-,-,-,-,-,a,3,g,-,-,-,3,n
kanu1281,n,-,-,-,g,a,-,l,-,-,-,o,-
lagw1237,m,a,-,-,g,u,-,r,-,-,-,e,-
mser1242,n,-,-,-,g,u,-,r,u,w,-,a,-
afad1236,-,-,-,-,k,a,-,l,-,-,-,o,-
mpad1242,-,-,-,-,k,3,-,n,-,-,-,-,-
malg1250,-,-,-,-,g,3,-,n,-,-,-,-,-
chad1249,-,-,-,-,-,-,-,l,u,b,i,a,-
