language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
kamw1239,-,-,-,-,-,t,a,-,-,-,-,-,-
psik1239,-,-,-,-,-,t,a,k,-,-,-,e,-
psik1239,-,-,-,-,-,-,-,g,-,-,-,u,-
lama1288,-,-,-,-,-,d,a,-,-,-,-,-,-
nyim1251,-,-,-,-,-,-,-,k,-,-,h,u,r
molo1266,-,-,-,-,-,d,-,-,-,-,-,e,-
muya1243,-,-,-,-,-,t,3,z,u,k,w,o,y
muya1243,-,-,-,-,-,t,3,z,u,k,w,o,y
muya1243,-,-,-,-,-,-,-,g,3,-,b,o,t
muya1243,-,-,-,-,-,-,-,k,-,-,-,u,b
wuzl1236,-,-,-,-,-,d,a,-,-,k,-,o,-
vame1236,n,d,a,-,n,d,a,z,-,-,-,a,-
mbuk1243,-,-,-,-,-,d,-,-,-,-,-,a,-
buwa1243,-,-,-,-,-,d,-,-,-,-,-,o,-
mbar1260,-,-,-,-,-,t,-,-,-,-,-,i,-
bata1314,-,-,-,-,-,y,-,-,-,-,-,i,k
bata1314,-,-,-,-,-,q,-,-,-,-,-,u,t
gaan1243,n,-,3,h,a,t,-,-,-,-,-,a,-
