language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
molo1266,-,-,-,g,-,3,-,-,-,-,-,z,-,-,o,-,-,-
muya1243,-,-,-,y,-,o,-,-,-,-,-,r,-,-,o,k,o,y
muya1243,-,-,-,z,-,u,-,-,-,-,-,h,-,-,-,-,-,-
muya1243,-,-,-,k,-,o,-,-,-,-,-,l,-,-,o,k,u,-
wuzl1236,-,-,-,b,-,3,-,-,-,-,-,L,-,-,i,-,-,-
vame1236,d,3,-,g,-,u,-,-,-,-,-,l,-,-,e,k,-,-
dugw1239,d,a,N,g,-,a,-,-,-,-,-,L,-,-,a,N,-,-
mere1246,-,-,-,p,-,u,-,-,-,-,-,r,p,-,o,r,-,-
nort3047,-,-,n,g,-,3,-,-,-,-,-,L,-,-,a,n,-,-
cuvo1236,-,-,N,g,-,-,-,-,-,-,-,w,-,-,a,h,-,-
mbed1242,-,-,-,g,-,-,-,-,-,-,-,-,-,-,a,N,-,-
kamw1239,-,-,-,z,-,i,-,v,w,-,-,-,-,-,o,-,-,-
lama1288,-,-,-,g,w,a,-,g,w,e,s,l,-,-,e,-,-,-
lagw1237,d,a,-,g,-,u,-,-,-,-,-,l,n,g,u,n,-,-
mser1242,n,-,-,g,-,u,-,-,-,-,-,l,m,-,a,n,-,-
afad1236,-,-,-,g,-,o,-,-,-,-,-,l,-,-,a,m,-,-
mpad1242,s,-,-,k,-,u,-,-,-,-,-,-,-,-,-,-,-,-
malg1250,-,-,-,g,b,a,m,g,b,-,-,r,-,-,a,m,-,-
maje1243,f,3,N,g,-,u,-,-,-,-,-,l,-,-,u,m,-,-
mbar1260,-,-,-,k,-,o,-,-,-,-,-,-,-,-,-,N,-,-
marg1265,-,-,-,b,-,-,-,-,-,-,-,w,-,-,a,N,-,-
