language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
molo1266,-,-,-,h,a,-,-,-,-,y,a,n,-,-
wuzl1236,-,-,-,m,3,r,-,d,-,z,i,N,-,-
wuzl1236,-,-,-,k,3,r,-,d,-,z,i,N,-,-
vame1236,-,-,-,l,3,-,-,-,-,v,a,d,-,-
dugw1239,-,-,-,t,3,m,e,d,-,-,e,w,-,-
mere1246,-,-,-,t,3,-,-,d,-,-,E,-,-,-
nort3047,-,-,-,-,-,-,-,d,-,-,u,w,a,l
mbuk1243,-,-,-,s,i,-,-,d,-,-,e,w,-,-
cuvo1236,-,-,-,t,e,-,-,d,-,-,e,w,-,-
buwa1243,-,m,-,p,o,-,-,t,-,-,-,-,-,-
buwa1243,o,m,-,p,o,-,-,t,-,-,-,-,-,-
gava1241,-,-,-,p,o,-,-,t,-,-,-,-,-,-
mbed1242,-,m,u,p,a,-,-,t,-,-,-,-,-,-
kamw1239,-,-,-,h,3,-,-,L,o,m,o,-,-,-
psik1239,-,-,-,x,e,n,-,d,-,-,3,-,-,-
psik1239,-,-,-,x,e,n,-,d,-,-,e,-,-,-
suku1272,-,-,-,Z,a,-,-,-,-,m,a,-,-,-
lama1288,-,-,-,s,-,-,-,d,o,k,o,-,-,-
lagw1237,-,-,-,d,i,-,a,s,-,-,3,n,-,-
mser1242,-,-,-,k,i,-,-,z,-,-,u,-,-,-
afad1236,-,-,-,g,i,-,-,s,-,-,u,-,-,-
mpad1242,-,-,-,g,i,-,-,s,-,-,u,-,-,-
malg1250,-,-,-,k,i,-,-,-,-,-,w,-,-,-
budu1265,-,-,-,h,3,-,-,b,-,-,a,-,-,-
mbar1260,-,-,-,d,u,-,r,b,-,-,o,y,-,-
mbar1260,-,-,-,h,a,-,-,b,-,-,u,-,-,-
chad1249,a,m,-,b,a,-,-,k,-,-,i,r,-,-
gaan1243,-,-,-,-,3,-,-,s,-,-,i,-,-,-
