language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
kamw1239,-,m,y,i,m,-,-,y,i,-,-,-,-,-
suku1272,-,m,-,u,m,-,-,b,u,s,-,-,-,-
lama1288,-,-,-,u,-,-,-,b,3,s,-,-,-,i
lama1288,-,g,-,u,-,-,-,b,3,s,-,-,-,-
nyim1251,-,t,-,o,m,-,-,-,-,-,-,-,-,-
molo1266,-,p,-,e,m,-,-,b,e,z,-,-,-,-
muya1243,-,p,-,e,m,-,-,b,e,z,-,-,-,-
muya1243,-,m,-,i,m,-,-,-,i,z,-,-,-,-
wuzl1236,-,-,-,a,m,-,-,-,i,z,-,-,-,-
wuzl1236,-,p,-,e,m,-,-,b,e,z,-,-,-,-
vame1236,-,-,-,-,m,u,n,Z,e,-,-,-,-,-
dugw1239,-,p,-,e,m,-,-,b,e,z,-,-,-,-
mere1246,-,p,-,e,m,-,-,b,e,z,-,-,-,-
gemz1238,-,p,-,e,m,-,-,b,e,z,-,-,-,-
gemz1238,-,b,-,a,m,-,-,b,a,z,-,-,-,-
mbuk1243,-,-,-,-,m,-,-,-,e,z,-,-,-,-
nort3047,-,p,-,u,m,-,-,b,u,s,-,-,-,-
cuvo1236,-,b,-,e,m,-,-,b,e,z,-,-,-,-
cuvo1236,-,b,-,e,m,-,-,b,e,z,-,-,-,-
buwa1243,m,b,-,o,m,-,-,b,o,z,-,-,-,-
gava1241,-,7,-,o,m,-,-,p,3,s,-,-,-,-
mbed1242,-,m,-,u,m,-,-,b,3,z,-,-,-,-
bald1241,-,-,-,a,m,-,-,b,u,s,-,-,-,-
mbar1260,-,-,-,-,-,-,-,f,a,l,-,-,-,-
budu1265,-,-,-,-,-,-,-,-,-,-,-,-,k,i
kanu1281,-,-,-,-,-,-,-,-,-,-,-,-,b,u
lagw1237,-,x,-,-,-,-,-,-,-,s,-,-,-,i
mser1242,-,-,-,-,-,-,-,-,-,s,-,-,k,i
afad1236,-,t,-,-,-,-,-,-,-,s,-,-,-,i
mpad1242,-,-,-,-,-,-,-,-,-,s,-,-,k,i
malg1250,-,-,-,-,-,-,-,-,-,s,-,-,k,i
masl1241,-,-,-,-,-,-,-,-,-,s,-,-,-,i
zina1234,-,n,-,-,-,-,-,-,-,T,3,-,k,3
maje1243,-,-,-,-,-,-,-,-,-,-,a,v,l,e
bata1314,-,z,-,a,m,-,-,b,e,-,-,-,-,-
dghw1239,-,g,-,-,-,-,-,w,-,z,a,-,7,a
